       Step     Time          Energy          fmax
LBFGS:    0 15:44:06     -130.271240        1.119414
LBFGS:    1 15:44:10     -130.310654        0.951900
LBFGS:    2 15:44:13     -130.374847        0.744729
LBFGS:    3 15:44:15     -130.396408        0.743669
LBFGS:    4 15:44:17     -130.427139        0.592286
LBFGS:    5 15:44:19     -130.460266        0.588392
LBFGS:    6 15:44:21     -130.491806        0.625759
LBFGS:    7 15:44:23     -130.519592        0.753785
LBFGS:    8 15:44:25     -130.557983        0.913248
LBFGS:    9 15:44:27     -130.659576        1.053766
LBFGS:   10 15:44:30     -130.751068        0.691893
LBFGS:   11 15:44:32     -130.792068        0.781143
LBFGS:   12 15:44:34     -130.816391        0.657241
LBFGS:   13 15:44:36     -130.841370        0.584720
LBFGS:   14 15:44:38     -130.921707        1.002950
LBFGS:   15 15:44:40     -130.967850        0.816501
LBFGS:   16 15:44:42     -130.990082        0.471993
LBFGS:   17 15:44:44     -131.000183        0.375489
LBFGS:   18 15:44:47     -131.012268        0.574954
LBFGS:   19 15:44:49     -131.036987        0.707871
LBFGS:   20 15:44:51     -131.063522        0.575543
LBFGS:   21 15:44:53     -131.078110        0.568791
LBFGS:   22 15:44:55     -131.086334        0.436082
LBFGS:   23 15:44:57     -131.092941        0.280136
LBFGS:   24 15:44:59     -131.096268        0.154864
