       Step     Time          Energy          fmax
LBFGS:    0 15:45:02     -132.367050        1.493932
LBFGS:    1 15:45:03     -132.416504        0.885505
LBFGS:    2 15:45:05     -132.486374        0.754660
LBFGS:    3 15:45:07     -132.521576        0.882359
LBFGS:    4 15:45:09     -132.557373        0.680493
LBFGS:    5 15:45:10     -132.603668        0.800106
LBFGS:    6 15:45:12     -132.639725        0.820631
LBFGS:    7 15:45:14     -132.681244        0.894101
LBFGS:    8 15:45:16     -132.725922        0.916182
LBFGS:    9 15:45:17     -132.850388        0.889906
LBFGS:   10 15:45:19     -132.877289        0.776209
LBFGS:   11 15:45:21     -132.898926        0.659113
LBFGS:   12 15:45:22     -132.934204        0.831969
LBFGS:   13 15:45:24     -132.976303        0.740752
LBFGS:   14 15:45:26     -133.000885        0.557619
LBFGS:   15 15:45:27     -133.010498        0.365191
LBFGS:   16 15:45:29     -133.018707        0.397583
LBFGS:   17 15:45:30     -133.031433        1.068791
LBFGS:   18 15:46:07     -133.042343        0.735998
LBFGS:   19 15:46:09     -133.062851        0.463613
LBFGS:   20 15:46:11     -133.072006        0.211254
LBFGS:   21 15:46:13     -133.077530        0.276219
LBFGS:   22 15:46:15     -133.082352        0.257599
LBFGS:   23 15:46:45     -133.084885        0.274080
LBFGS:   24 15:46:47     -133.089645        0.226736
LBFGS:   25 15:46:48     -133.092453        0.238072
LBFGS:   26 15:46:50     -133.097580        0.296310
LBFGS:   27 15:46:51     -133.100281        0.262090
LBFGS:   28 15:46:52     -133.103088        0.224984
LBFGS:   29 15:46:53     -133.107590        0.254491
LBFGS:   30 15:46:54     -133.114090        0.419492
LBFGS:   31 15:46:55     -133.120560        0.452129
LBFGS:   32 15:46:56     -133.128967        0.260600
LBFGS:   33 15:46:57     -133.133789        0.339029
LBFGS:   34 15:46:58     -133.136856        0.314955
LBFGS:   35 15:46:59     -133.142319        0.287277
LBFGS:   36 15:47:00     -133.153259        0.311861
LBFGS:   37 15:47:01     -133.159882        0.398385
LBFGS:   38 15:47:02     -133.165085        0.307245
LBFGS:   39 15:47:03     -133.169464        0.244603
LBFGS:   40 15:47:04     -133.172653        0.193930
