       Step     Time          Energy          fmax
LBFGS:    0 12:13:09     -151.536682        1.663752
LBFGS:    1 12:13:13     -151.567917        0.300430
LBFGS:    2 12:13:17     -151.570938        0.307986
LBFGS:    3 12:13:19     -151.583252        0.355649
LBFGS:    4 12:13:21     -151.589050        0.390098
LBFGS:    5 12:13:24     -151.610062        0.508396
LBFGS:    6 12:13:27     -151.625732        0.527473
LBFGS:    7 12:13:29     -151.645508        0.530042
LBFGS:    8 12:13:32     -151.667603        0.730332
LBFGS:    9 12:13:35     -151.716553        0.990779
LBFGS:   10 12:13:38     -151.780121        1.059304
LBFGS:   11 12:13:40     -151.851730        0.934085
LBFGS:   12 12:13:43     -151.904724        0.662614
LBFGS:   13 12:13:46     -151.931305        0.476258
LBFGS:   14 12:13:49     -151.952637        0.627647
LBFGS:   15 12:13:52     -151.975525        0.572846
LBFGS:   16 12:13:54     -151.993683        0.332664
LBFGS:   17 12:13:57     -152.000015        0.125556
