       Step     Time          Energy          fmax
LBFGS:    0 15:15:31    -4449.710608        3.553781
LBFGS:    1 15:15:45    -4449.881337        1.941896
LBFGS:    2 15:15:58    -4450.010539        1.307529
LBFGS:    3 15:16:12    -4450.130651        1.351919
LBFGS:    4 15:16:25    -4450.212605        0.923373
LBFGS:    5 15:16:39    -4450.255236        0.646245
LBFGS:    6 15:16:52    -4450.299801        0.644915
LBFGS:    7 15:17:05    -4450.333625        0.494876
LBFGS:    8 15:17:17    -4450.353305        0.407711
LBFGS:    9 15:17:29    -4450.364618        0.333505
LBFGS:   10 15:17:42    -4450.377984        0.469498
LBFGS:   11 15:17:55    -4450.396808        0.543793
LBFGS:   12 15:18:07    -4450.417386        0.582960
LBFGS:   13 15:18:20    -4450.440042        0.537296
LBFGS:   14 15:18:33    -4450.472991        0.817332
LBFGS:   15 15:18:46    -4450.519783        1.212029
LBFGS:   16 15:18:56    -4450.577469        1.318066
LBFGS:   17 15:19:06    -4450.659696        1.087519
LBFGS:   18 15:19:16    -4450.712126        0.920850
LBFGS:   19 15:19:26    -4450.763070        0.521997
LBFGS:   20 15:19:35    -4450.783939        1.041252
LBFGS:   21 15:19:45    -4450.827832        0.491597
LBFGS:   22 15:19:55    -4450.836654        0.284301
LBFGS:   23 15:20:05    -4450.839736        0.207568
LBFGS:   24 15:20:14    -4450.842117        0.141408
