       Step     Time          Energy          fmax
LBFGS:    0 15:22:29    -4449.283562        3.397306
LBFGS:    1 15:22:42    -4449.458202        1.627137
LBFGS:    2 15:22:55    -4449.620552        1.086542
LBFGS:    3 15:23:08    -4449.687898        0.815820
LBFGS:    4 15:23:21    -4449.745747        0.923943
LBFGS:    5 15:23:34    -4449.812049        0.972806
LBFGS:    6 15:23:48    -4449.916875        1.190989
LBFGS:    7 15:24:01    -4450.081216        1.653968
LBFGS:    8 15:24:15    -4450.225287        1.795133
LBFGS:    9 15:24:29    -4450.359622        1.567066
LBFGS:   10 15:24:42    -4450.490922        1.028277
LBFGS:   11 15:24:56    -4450.564703        1.017709
LBFGS:   12 15:25:10    -4450.627773        0.880639
LBFGS:   13 15:25:23    -4450.674403        0.677869
LBFGS:   14 15:25:36    -4450.687581        0.755066
LBFGS:   15 15:25:46    -4450.720275        0.564762
LBFGS:   16 15:25:56    -4450.749261        0.498932
LBFGS:   17 15:26:07    -4450.778864        0.581407
LBFGS:   18 15:26:17    -4450.818193        0.589357
LBFGS:   19 15:26:27    -4450.839712        0.461789
LBFGS:   20 15:26:37    -4450.854458        0.561590
LBFGS:   21 15:26:47    -4450.862791        0.451455
LBFGS:   22 15:26:57    -4450.872697        0.358937
LBFGS:   23 15:27:08    -4450.890358        0.538348
LBFGS:   24 15:27:18    -4450.910775        0.626369
LBFGS:   25 15:27:28    -4450.940866        0.809986
LBFGS:   26 15:27:38    -4450.938646        1.395487
LBFGS:   27 15:27:49    -4450.982200        0.534341
LBFGS:   28 15:27:58    -4451.001455        0.457159
LBFGS:   29 15:28:09    -4451.038253        0.582730
LBFGS:   30 15:28:19    -4451.052469        0.409153
LBFGS:   31 15:28:27    -4451.059499        0.158100
