       Step     Time          Energy          fmax
LBFGS:    0 15:29:04     -132.110046        2.834107
LBFGS:    1 15:29:05     -132.236237        1.647367
LBFGS:    2 15:29:06     -132.420364        1.264837
LBFGS:    3 15:29:07     -132.464386        1.090373
LBFGS:    4 15:29:08     -132.553574        0.816893
LBFGS:    5 15:29:09     -132.610886        1.014464
LBFGS:    6 15:29:10     -132.659348        0.935108
LBFGS:    7 15:29:11     -132.807114        1.288480
LBFGS:    8 15:29:12     -132.920670        0.905351
LBFGS:    9 15:29:14     -132.990540        0.702729
LBFGS:   10 15:29:15     -133.015549        0.658402
LBFGS:   11 15:29:16     -133.050156        0.668168
LBFGS:   12 15:29:17     -133.071625        0.642242
LBFGS:   13 15:29:18     -133.083954        0.461431
LBFGS:   14 15:29:19     -133.091537        0.265459
LBFGS:   15 15:29:20     -133.099365        0.509012
LBFGS:   16 15:29:21     -133.112564        0.564708
LBFGS:   17 15:29:23     -133.123932        0.463927
LBFGS:   18 15:29:24     -133.142410        0.681949
LBFGS:   19 15:29:25     -133.146591        0.889906
LBFGS:   20 15:29:27     -133.162140        0.358902
LBFGS:   21 15:29:28     -133.168839        0.216909
LBFGS:   22 15:29:29     -133.174271        0.382266
LBFGS:   23 15:29:30     -133.178757        0.353641
LBFGS:   24 15:29:31     -133.183487        0.306414
LBFGS:   25 15:29:32     -133.185944        0.137229
