       Step     Time          Energy          fmax
LBFGS:    0 16:04:38     -125.858009        7.127083
LBFGS:    1 16:04:41     -126.578140        2.281691
LBFGS:    2 16:04:43     -127.018280        2.040567
LBFGS:    3 16:04:44     -127.460724        2.695154
LBFGS:    4 16:04:46     -127.810791        3.061169
LBFGS:    5 16:04:48     -128.237595        2.493253
LBFGS:    6 16:04:50     -128.582535        1.934602
LBFGS:    7 16:04:51     -128.871918        1.620847
LBFGS:    8 16:04:54     -129.132095        1.601378
LBFGS:    9 16:04:57     -129.355103        1.326648
LBFGS:   10 16:04:58     -129.535797        1.114935
LBFGS:   11 16:05:00     -129.622818        0.748756
LBFGS:   12 16:05:01     -129.668137        0.714054
LBFGS:   13 16:05:02     -129.695908        1.039098
LBFGS:   14 16:05:05     -129.706604        1.455278
LBFGS:   15 16:05:06     -129.756042        1.356051
LBFGS:   16 16:05:08     -129.795609        1.294612
LBFGS:   17 16:05:09     -130.013748        0.998231
LBFGS:   18 16:05:11     -130.032227        1.703169
LBFGS:   19 16:05:13     -130.113861        0.542992
LBFGS:   20 16:05:14     -130.124527        0.459446
LBFGS:   21 16:05:14     -130.138031        0.368876
LBFGS:   22 16:05:16     -130.141647        0.376518
LBFGS:   23 16:05:16     -130.164139        0.515229
LBFGS:   24 16:05:17     -130.183655        0.517306
LBFGS:   25 16:05:18     -130.231964        0.448847
LBFGS:   26 16:05:19     -130.261963        0.571444
LBFGS:   27 16:05:19     -130.277039        0.661058
LBFGS:   28 16:05:20     -130.312698        0.858604
LBFGS:   29 16:05:21     -130.383362        0.969425
LBFGS:   30 16:05:22     -130.460983        1.477884
LBFGS:   31 16:05:23     -130.537491        1.847709
LBFGS:   32 16:05:24     -130.636581        1.497535
LBFGS:   33 16:05:25     -130.681244        0.843977
LBFGS:   34 16:05:26     -130.713699        0.672110
LBFGS:   35 16:05:26     -130.737289        0.334299
LBFGS:   36 16:05:27     -130.754150        0.335806
LBFGS:   37 16:05:28     -130.763428        0.330983
LBFGS:   38 16:05:30     -130.767654        0.271771
LBFGS:   39 16:05:31     -130.771011        0.199515
