       Step     Time          Energy          fmax
LBFGS:    0 15:58:12    -4444.917991        9.034033
LBFGS:    1 15:58:27    -4446.085745        3.859432
LBFGS:    2 15:58:41    -4446.446181        2.244495
LBFGS:    3 15:58:55    -4446.751636        1.728564
LBFGS:    4 15:59:09    -4447.108320        1.821798
LBFGS:    5 15:59:24    -4447.449784        1.531078
LBFGS:    6 15:59:38    -4447.737091        1.658126
LBFGS:    7 15:59:53    -4447.989343        2.011765
LBFGS:    8 16:00:06    -4448.307058        2.347905
LBFGS:    9 16:00:20    -4448.605042        2.028756
LBFGS:   10 16:00:34    -4448.837182        1.479405
LBFGS:   11 16:00:47    -4449.006769        0.999074
LBFGS:   12 16:01:01    -4449.102056        0.468917
LBFGS:   13 16:01:14    -4449.125114        0.321403
LBFGS:   14 16:01:25    -4449.133689        0.411893
LBFGS:   15 16:01:34    -4449.147729        0.412364
LBFGS:   16 16:01:42    -4449.153611        0.359311
LBFGS:   17 16:01:51    -4449.160677        0.354662
LBFGS:   18 16:02:00    -4449.168297        0.322168
LBFGS:   19 16:02:08    -4449.177885        0.448352
LBFGS:   20 16:02:14    -4449.187197        0.406341
LBFGS:   21 16:02:21    -4449.193251        0.295493
LBFGS:   22 16:02:27    -4449.198280        0.289528
LBFGS:   23 16:02:34    -4449.201779        0.297947
LBFGS:   24 16:02:41    -4449.208553        0.318307
LBFGS:   25 16:02:47    -4449.220947        0.370080
LBFGS:   26 16:02:54    -4449.251038        0.747144
LBFGS:   27 16:03:01    -4449.275382        1.032852
LBFGS:   28 16:03:08    -4449.300793        0.961336
LBFGS:   29 16:03:14    -4449.334790        0.562838
LBFGS:   30 16:03:22    -4449.353221        0.485138
LBFGS:   31 16:03:29    -4449.367461        0.367131
LBFGS:   32 16:03:34    -4449.379607        0.367193
LBFGS:   33 16:03:41    -4449.393363        0.504379
LBFGS:   34 16:03:46    -4449.404168        0.543972
LBFGS:   35 16:03:53    -4449.414032        0.534668
LBFGS:   36 16:03:59    -4449.422124        0.545094
LBFGS:   37 16:04:06    -4449.430484        0.273402
LBFGS:   38 16:04:12    -4449.436091        0.302637
LBFGS:   39 16:04:18    -4449.441071        0.307609
LBFGS:   40 16:04:24    -4449.447306        0.222374
LBFGS:   41 16:04:30    -4449.454415        0.209302
LBFGS:   42 16:04:36    -4449.459463        0.173833
