       Step     Time          Energy          fmax
LBFGS:    0 16:00:05     -130.560211        2.304133
LBFGS:    1 16:00:10     -130.621857        1.441226
LBFGS:    2 16:00:14     -130.700897        0.968005
LBFGS:    3 16:00:17     -130.748352        0.597337
LBFGS:    4 16:00:19     -130.760956        0.290319
LBFGS:    5 16:00:22     -130.766296        0.279964
LBFGS:    6 16:00:25     -130.773773        0.242634
LBFGS:    7 16:00:28     -130.779083        0.296088
LBFGS:    8 16:00:31     -130.783920        0.273881
LBFGS:    9 16:00:33     -130.787247        0.207612
LBFGS:   10 16:00:37     -130.789597        0.179252
