       Step     Time          Energy          fmax
LBFGS:    0 15:36:36     -129.705765        2.597786
LBFGS:    1 15:36:38     -129.887863        1.791089
LBFGS:    2 15:36:39     -130.238815        1.912379
LBFGS:    3 15:36:41     -130.555374        2.662775
LBFGS:    4 15:36:43     -130.916550        2.354467
LBFGS:    5 15:36:45     -131.350021        2.241574
LBFGS:    6 15:36:46     -131.686783        1.722888
LBFGS:    7 15:36:48     -131.916855        1.414855
LBFGS:    8 15:36:50     -132.047882        1.193908
LBFGS:    9 15:36:52     -132.173355        1.028854
LBFGS:   10 15:36:54     -132.261292        0.871627
LBFGS:   11 15:36:55     -132.309357        0.865297
LBFGS:   12 15:36:57     -132.346573        0.571052
LBFGS:   13 15:36:59     -132.380447        0.495789
LBFGS:   14 15:37:01     -132.410065        0.627137
LBFGS:   15 15:37:02     -132.442429        0.950819
LBFGS:   16 15:37:04     -132.471573        0.602021
LBFGS:   17 15:37:05     -132.490921        0.376075
LBFGS:   18 15:37:07     -132.498520        0.332911
LBFGS:   19 15:37:08     -132.507385        0.337829
LBFGS:   20 15:37:09     -132.510925        0.171600
