       Step     Time          Energy          fmax
LBFGS:    0 14:54:08     -125.519264        7.757124
LBFGS:    1 14:54:12     -126.607971        4.192279
LBFGS:    2 14:54:15     -127.438080        2.098584
LBFGS:    3 14:54:17     -128.035431        2.173799
LBFGS:    4 14:54:19     -128.544220        1.987026
LBFGS:    5 14:54:21     -128.890060        1.890537
LBFGS:    6 14:54:23     -129.187439        1.884051
LBFGS:    7 14:54:25     -129.479919        1.742365
LBFGS:    8 14:54:27     -129.695419        1.862142
LBFGS:    9 14:54:29     -129.897736        1.668347
LBFGS:   10 14:54:32     -130.082520        1.958200
LBFGS:   11 14:54:34     -130.207672        1.877878
LBFGS:   12 14:54:36     -130.379227        2.289119
LBFGS:   13 14:54:38     -130.560760        2.152322
LBFGS:   14 14:54:40     -130.643158        1.628862
LBFGS:   15 14:54:42     -130.696320        1.133704
LBFGS:   16 14:54:44     -130.753189        0.757802
LBFGS:   17 14:54:46     -130.773315        0.421582
LBFGS:   18 14:54:48     -130.781387        0.282550
LBFGS:   19 14:54:50     -130.785828        0.239920
LBFGS:   20 14:54:52     -130.790634        0.247186
LBFGS:   21 14:54:54     -130.793610        0.185775
