       Step     Time          Energy          fmax
LBFGS:    0 14:49:30    -4443.961906        9.692196
LBFGS:    1 14:49:44    -4445.472451        4.362460
LBFGS:    2 14:49:57    -4446.163366        2.435693
LBFGS:    3 14:50:11    -4446.722370        2.265067
LBFGS:    4 14:50:25    -4447.167982        2.347006
LBFGS:    5 14:50:39    -4447.698924        2.896516
LBFGS:    6 14:50:53    -4448.164271        2.979884
LBFGS:    7 14:51:06    -4448.663323        2.555891
LBFGS:    8 14:51:16    -4449.168713        3.423082
LBFGS:    9 14:51:27    -4449.618142        3.429810
LBFGS:   10 14:51:37    -4449.957716        2.084141
LBFGS:   11 14:51:47    -4450.152380        1.412698
LBFGS:   12 14:51:57    -4450.258795        1.161221
LBFGS:   13 14:52:07    -4450.333808        1.014996
LBFGS:   14 14:52:17    -4450.402855        0.962503
LBFGS:   15 14:52:27    -4450.455280        0.848106
LBFGS:   16 14:52:37    -4450.496492        0.499968
LBFGS:   17 14:52:46    -4450.513512        0.321721
LBFGS:   18 14:52:56    -4450.520031        0.302998
LBFGS:   19 14:53:05    -4450.529778        0.347256
LBFGS:   20 14:53:15    -4450.536492        0.316446
LBFGS:   21 14:53:24    -4450.541461        0.253054
LBFGS:   22 14:53:34    -4450.547457        0.356076
LBFGS:   23 14:53:44    -4450.555399        0.437208
LBFGS:   24 14:53:55    -4450.562787        0.367840
LBFGS:   25 14:54:04    -4450.567386        0.172077
