       Step     Time          Energy          fmax
LBFGS:    0 12:01:09     -147.357193       10.871509
LBFGS:    1 12:01:11     -149.603027        3.223389
LBFGS:    2 12:01:13     -150.155228        2.830117
LBFGS:    3 12:01:15     -151.234756        1.996449
LBFGS:    4 12:01:17     -151.660645        2.726823
LBFGS:    5 12:01:19     -151.975769        2.276369
LBFGS:    6 12:01:21     -152.479782        1.731429
LBFGS:    7 12:01:23     -152.782471        2.451171
LBFGS:    8 12:01:24     -153.070801        2.459901
LBFGS:    9 12:01:26     -153.305756        1.779363
LBFGS:   10 12:01:28     -153.419312        1.165702
LBFGS:   11 12:01:30     -153.505936        0.641668
LBFGS:   12 12:01:32     -153.532639        0.513231
LBFGS:   13 12:01:33     -153.544250        0.530592
LBFGS:   14 12:01:35     -153.606842        1.083593
LBFGS:   15 12:01:37     -153.649170        0.700885
LBFGS:   16 12:01:39     -153.731583        1.332124
LBFGS:   17 12:01:40     -153.755066        0.658899
LBFGS:   18 12:01:42     -153.769531        0.320043
LBFGS:   19 12:01:43     -153.773392        0.273646
LBFGS:   20 12:01:45     -153.775543        0.144767
