       Step     Time          Energy          fmax
LBFGS:    0 14:39:51    -4445.103449        9.953335
LBFGS:    1 14:40:06    -4445.981341        3.065447
LBFGS:    2 14:40:20    -4446.304817        1.946400
LBFGS:    3 14:40:35    -4446.925384        3.986220
LBFGS:    4 14:40:49    -4447.493992        2.834895
LBFGS:    5 14:41:03    -4447.830874        2.278750
LBFGS:    6 14:41:15    -4448.064377        2.150960
LBFGS:    7 14:41:26    -4448.256179        2.421759
LBFGS:    8 14:41:37    -4448.497611        1.189814
LBFGS:    9 14:41:47    -4448.614713        1.239367
LBFGS:   10 14:41:57    -4448.680493        1.211802
LBFGS:   11 14:42:08    -4448.731244        0.496957
LBFGS:   12 14:42:18    -4448.749683        0.543508
LBFGS:   13 14:42:28    -4448.787161        0.767091
LBFGS:   14 14:42:38    -4448.824555        1.026135
LBFGS:   15 14:42:48    -4448.854119        0.809895
LBFGS:   16 14:42:58    -4448.898471        0.682441
LBFGS:   17 14:43:08    -4448.956129        0.932957
LBFGS:   18 14:43:18    -4449.029365        1.507336
LBFGS:   19 14:43:28    -4449.114946        1.754608
LBFGS:   20 14:43:39    -4449.214976        1.845358
LBFGS:   21 14:43:49    -4449.314343        1.464627
LBFGS:   22 14:43:59    -4449.421441        1.267054
LBFGS:   23 14:44:10    -4449.480756        1.258005
LBFGS:   24 14:44:20    -4449.502065        0.793127
LBFGS:   25 14:44:29    -4449.509991        0.648160
LBFGS:   26 14:44:39    -4449.528239        0.457192
LBFGS:   27 14:44:49    -4449.544534        0.633499
LBFGS:   28 14:45:00    -4449.617615        1.397648
LBFGS:   29 14:45:11    -4449.649178        2.040137
LBFGS:   30 14:45:21    -4449.570332        1.789546
LBFGS:   31 14:45:32    -4449.702288        2.193071
LBFGS:   32 14:45:43    -4449.620964        3.510939
LBFGS:   33 14:45:53    -4449.899484        2.052067
LBFGS:   34 14:46:03    -4450.039453        1.508552
LBFGS:   35 14:46:13    -4450.176608        1.563502
LBFGS:   36 14:46:23    -4450.287463        1.328625
LBFGS:   37 14:46:34    -4450.376579        0.883321
LBFGS:   38 14:46:44    -4450.427090        0.994846
LBFGS:   39 14:46:54    -4450.470300        0.880048
LBFGS:   40 14:47:04    -4450.501954        0.782679
LBFGS:   41 14:47:13    -4450.514111        0.665280
LBFGS:   42 14:47:21    -4450.523280        0.458241
LBFGS:   43 14:47:27    -4450.529156        0.256749
LBFGS:   44 14:47:33    -4450.534589        0.202475
LBFGS:   45 14:47:40    -4450.539085        0.190459
