       Step     Time          Energy          fmax
LBFGS:    0 14:47:42     -126.119308        7.126390
LBFGS:    1 14:47:45     -126.709778        2.701220
LBFGS:    2 14:47:47     -127.292343        1.962879
LBFGS:    3 14:47:48     -127.989944        1.740876
LBFGS:    4 14:47:49     -128.303238        2.372818
LBFGS:    5 14:47:51     -128.885376        1.688438
LBFGS:    6 14:47:52     -129.253830        1.124971
LBFGS:    7 14:47:54     -129.484299        0.701867
LBFGS:    8 14:47:55     -129.633759        0.424912
LBFGS:    9 14:47:57     -129.725967        0.382177
LBFGS:   10 14:47:58     -129.769409        0.485157
LBFGS:   11 14:47:59     -129.783447        0.503301
LBFGS:   12 14:48:01     -129.835129        0.548086
LBFGS:   13 14:48:02     -129.869019        0.435555
LBFGS:   14 14:48:04     -129.879135        0.438264
LBFGS:   15 14:48:05     -129.914413        0.616484
LBFGS:   16 14:48:06     -129.932663        0.666314
LBFGS:   17 14:48:08     -129.973022        0.514226
LBFGS:   18 14:48:09     -130.012650        0.599163
LBFGS:   19 14:48:11     -130.027390        0.427975
LBFGS:   20 14:48:12     -130.032898        0.228359
LBFGS:   21 14:48:13     -130.037872        0.178995
