       Step     Time          Energy          fmax
LBFGS:    0 14:35:40     -130.567307        2.427323
LBFGS:    1 14:35:44     -130.625092        0.971178
LBFGS:    2 14:35:47     -130.655121        0.895075
LBFGS:    3 14:35:50     -130.677963        0.383439
LBFGS:    4 14:35:52     -130.686630        0.336839
LBFGS:    5 14:35:54     -130.693100        0.259162
LBFGS:    6 14:35:57     -130.697433        0.248052
LBFGS:    7 14:35:59     -130.702560        0.291057
LBFGS:    8 14:36:02     -130.710114        0.351930
LBFGS:    9 14:36:04     -130.720245        0.375218
LBFGS:   10 14:36:06     -130.730423        0.276642
LBFGS:   11 14:36:09     -130.735916        0.101480
