       Step     Time          Energy          fmax
LBFGS:    0 11:57:46     -152.933945        9.184630
LBFGS:    1 11:57:49     -153.523987        4.113261
LBFGS:    2 11:57:52     -153.760178        1.367014
LBFGS:    3 11:57:54     -153.856598        0.980061
LBFGS:    4 11:57:56     -153.963486        1.310986
LBFGS:    5 11:57:58     -154.002762        0.951961
LBFGS:    6 11:58:00     -154.095490        1.687169
LBFGS:    7 11:58:03     -154.122681        0.599068
LBFGS:    8 11:58:06     -154.142151        0.293969
LBFGS:    9 11:58:08     -154.160172        0.417041
LBFGS:   10 11:58:10     -154.166351        0.323515
LBFGS:   11 11:58:12     -154.179871        0.434190
LBFGS:   12 11:58:15     -154.187439        0.486671
LBFGS:   13 11:58:17     -154.196732        0.408422
LBFGS:   14 11:58:20     -154.203537        0.306822
LBFGS:   15 11:58:22     -154.218323        0.448288
LBFGS:   16 11:58:25     -154.238464        0.512293
LBFGS:   17 11:58:27     -154.254349        0.510074
LBFGS:   18 11:58:30     -154.266022        0.297227
LBFGS:   19 11:58:33     -154.272644        0.303604
LBFGS:   20 11:58:35     -154.276062        0.275988
LBFGS:   21 11:58:37     -154.279617        0.191567
