       Step     Time          Energy          fmax
LBFGS:    0 15:14:27     -131.693710        2.296374
LBFGS:    1 15:14:27     -131.818390        1.752113
LBFGS:    2 15:14:28     -131.987122        1.405965
LBFGS:    3 15:14:29     -132.120956        1.018707
LBFGS:    4 15:14:29     -132.187897        0.913694
LBFGS:    5 15:14:30     -132.274811        0.964764
LBFGS:    6 15:14:30     -132.384354        0.977631
LBFGS:    7 15:14:31     -132.478943        1.884172
LBFGS:    8 15:14:31     -132.534698        1.329340
LBFGS:    9 15:14:32     -132.676987        0.974008
LBFGS:   10 15:14:32     -132.790482        0.827086
LBFGS:   11 15:14:33     -132.851547        0.771562
LBFGS:   12 15:14:33     -132.875717        0.546906
LBFGS:   13 15:14:34     -132.899475        0.609668
LBFGS:   14 15:14:34     -132.926010        0.617687
LBFGS:   15 15:14:35     -132.965088        0.646140
LBFGS:   16 15:14:36     -132.988037        0.782230
LBFGS:   17 15:14:36     -133.011810        0.648188
LBFGS:   18 15:14:37     -133.027069        0.438011
LBFGS:   19 15:14:37     -133.040283        0.375298
LBFGS:   20 15:14:38     -133.046188        0.271838
LBFGS:   21 15:14:38     -133.052521        0.239084
LBFGS:   22 15:14:39     -133.059357        0.338104
LBFGS:   23 15:14:39     -133.062485        0.239127
LBFGS:   24 15:14:40     -133.064499        0.158887
