       Step     Time          Energy          fmax
LBFGS:    0 15:08:43    -4448.477306        3.500674
LBFGS:    1 15:08:56    -4448.710854        2.184120
LBFGS:    2 15:09:10    -4448.945345        1.418613
LBFGS:    3 15:09:23    -4449.158919        1.418124
LBFGS:    4 15:09:36    -4449.373920        1.501844
LBFGS:    5 15:09:49    -4449.555352        1.630846
LBFGS:    6 15:10:02    -4449.735355        1.614801
LBFGS:    7 15:10:15    -4449.874871        1.456222
LBFGS:    8 15:10:29    -4450.043881        1.795829
LBFGS:    9 15:10:40    -4450.200207        1.252738
LBFGS:   10 15:10:50    -4450.284268        0.889761
LBFGS:   11 15:11:00    -4450.320113        0.811788
LBFGS:   12 15:11:10    -4450.389487        1.103116
LBFGS:   13 15:11:20    -4450.459571        1.084055
LBFGS:   14 15:11:30    -4450.525486        1.206763
LBFGS:   15 15:11:40    -4450.597054        1.089309
LBFGS:   16 15:11:50    -4450.679538        0.928949
LBFGS:   17 15:12:00    -4450.735274        1.273453
LBFGS:   18 15:12:09    -4450.756712        0.803520
LBFGS:   19 15:12:15    -4450.798797        0.685617
LBFGS:   20 15:12:22    -4450.812495        0.422085
LBFGS:   21 15:12:28    -4450.823371        0.358909
LBFGS:   22 15:12:34    -4450.836637        0.392138
LBFGS:   23 15:12:41    -4450.865909        0.595323
LBFGS:   24 15:12:47    -4450.896949        1.041005
LBFGS:   25 15:12:54    -4450.922625        0.892980
LBFGS:   26 15:13:01    -4450.967315        0.888963
LBFGS:   27 15:13:07    -4451.014332        0.890204
LBFGS:   28 15:13:13    -4451.048673        0.482667
LBFGS:   29 15:13:20    -4451.061953        1.049285
LBFGS:   30 15:13:26    -4451.079483        0.463795
LBFGS:   31 15:13:32    -4451.087790        0.325226
LBFGS:   32 15:13:39    -4451.099202        0.215253
LBFGS:   33 15:13:45    -4451.105137        0.149709
