       Step     Time          Energy          fmax
LBFGS:    0 16:00:18     -130.444916        2.737709
LBFGS:    1 16:00:24     -130.513962        0.923843
LBFGS:    2 16:00:27     -130.539322        0.934415
LBFGS:    3 16:00:30     -130.569839        0.435605
LBFGS:    4 16:00:33     -130.581131        0.412740
LBFGS:    5 16:00:37     -130.591812        0.339550
LBFGS:    6 16:00:40     -130.600479        0.335194
LBFGS:    7 16:00:42     -130.611908        0.409167
LBFGS:    8 16:00:45     -130.627075        0.491581
LBFGS:    9 16:00:48     -130.644180        0.476901
LBFGS:   10 16:00:51     -130.659302        0.319949
LBFGS:   11 16:00:54     -130.666168        0.135816
