       Step     Time          Energy          fmax
LBFGS:    0 15:58:14    -4450.362152        0.990108
LBFGS:    1 15:58:27    -4450.381034        0.437034
LBFGS:    2 15:58:40    -4450.389293        0.426589
LBFGS:    3 15:58:53    -4450.400589        0.288261
LBFGS:    4 15:59:06    -4450.404502        0.237337
LBFGS:    5 15:59:19    -4450.407551        0.254205
LBFGS:    6 15:59:32    -4450.410780        0.229047
LBFGS:    7 15:59:45    -4450.415422        0.319195
LBFGS:    8 15:59:58    -4450.420360        0.291454
LBFGS:    9 16:00:12    -4450.423913        0.155930
