       Step     Time          Energy          fmax
LBFGS:    0 16:00:59     -132.611328        2.247451
LBFGS:    1 16:01:01     -132.657425        0.565209
LBFGS:    2 16:01:04     -132.666031        0.427514
LBFGS:    3 16:01:07     -132.687256        0.383551
LBFGS:    4 16:01:09     -132.699905        0.475203
LBFGS:    5 16:01:12     -132.707428        0.766032
LBFGS:    6 16:01:14     -132.722519        0.469214
LBFGS:    7 16:01:17     -132.729874        0.376228
LBFGS:    8 16:01:19     -132.747284        0.576303
LBFGS:    9 16:01:20     -132.761032        0.563187
LBFGS:   10 16:01:22     -132.780380        0.526372
LBFGS:   11 16:01:24     -132.792618        0.356551
LBFGS:   12 16:01:26     -132.800766        0.219181
LBFGS:   13 16:01:28     -132.802231        0.219480
LBFGS:   14 16:01:30     -132.811127        0.391893
LBFGS:   15 16:01:31     -132.826309        0.692793
LBFGS:   16 16:01:34     -132.860504        1.662168
LBFGS:   17 16:01:35     -132.888199        1.185144
LBFGS:   18 16:01:37     -132.940826        0.860542
LBFGS:   19 16:01:38     -132.982620        0.781352
LBFGS:   20 16:01:41     -132.968277        1.818075
LBFGS:   21 16:01:43     -133.034805        0.886607
LBFGS:   22 16:01:45     -133.051941        0.488349
LBFGS:   23 16:01:47     -133.070801        0.292082
LBFGS:   24 16:01:49     -133.087845        0.414887
LBFGS:   25 16:01:51     -133.096771        0.339551
LBFGS:   26 16:01:53     -133.104340        0.284993
LBFGS:   27 16:01:57     -133.106094        0.147952
