       Step     Time          Energy          fmax
LBFGS:    0 15:27:30     -126.289536       11.223507
LBFGS:    1 15:27:32     -127.954735        5.390398
LBFGS:    2 15:27:34     -129.204987        4.417491
LBFGS:    3 15:27:36     -130.279175        2.429265
LBFGS:    4 15:27:38     -130.899078        1.469842
LBFGS:    5 15:27:40     -131.196564        1.431660
LBFGS:    6 15:27:41     -131.324799        1.548996
LBFGS:    7 15:27:43     -131.586746        1.609320
LBFGS:    8 15:27:45     -131.742126        1.707949
LBFGS:    9 15:27:47     -131.832413        1.282486
LBFGS:   10 15:27:48     -131.917847        1.718714
LBFGS:   11 15:27:50     -131.982941        0.862394
LBFGS:   12 15:27:51     -132.022369        0.784397
LBFGS:   13 15:27:53     -132.117081        1.138893
LBFGS:   14 15:27:55     -132.140610        0.920040
LBFGS:   15 15:27:57     -132.232254        0.565811
LBFGS:   16 15:27:59     -132.258057        0.799656
LBFGS:   17 15:28:01     -132.272736        0.554947
LBFGS:   18 15:28:02     -132.326874        0.735297
LBFGS:   19 15:28:04     -132.374466        0.966129
LBFGS:   20 15:28:06     -132.448502        1.376618
LBFGS:   21 15:28:08     -132.513092        1.103334
LBFGS:   22 15:28:09     -132.560715        0.860984
LBFGS:   23 15:28:11     -132.585220        0.689894
LBFGS:   24 15:28:13     -132.607574        0.496672
LBFGS:   25 15:28:14     -132.614517        0.299594
LBFGS:   26 15:28:16     -132.622818        0.336142
LBFGS:   27 15:28:18     -132.626221        0.197099
