       Step     Time          Energy          fmax
LBFGS:    0 15:15:30    -4446.190485        6.630626
LBFGS:    1 15:15:44    -4447.010598        2.955437
LBFGS:    2 15:15:58    -4447.602853        1.999951
LBFGS:    3 15:16:12    -4447.942609        1.492820
LBFGS:    4 15:16:26    -4448.241983        1.431239
LBFGS:    5 15:16:40    -4448.467522        1.244074
LBFGS:    6 15:16:54    -4448.650653        1.453917
LBFGS:    7 15:17:08    -4448.785833        1.350751
LBFGS:    8 15:17:21    -4448.888049        0.903329
LBFGS:    9 15:17:34    -4448.970219        1.122939
LBFGS:   10 15:17:47    -4449.019142        1.057057
LBFGS:   11 15:17:59    -4449.072039        0.693217
LBFGS:   12 15:18:11    -4449.103828        0.728211
LBFGS:   13 15:18:24    -4449.131513        0.743879
LBFGS:   14 15:18:37    -4449.167374        0.573469
LBFGS:   15 15:18:49    -4449.190604        0.516566
LBFGS:   16 15:18:58    -4449.208882        0.340895
LBFGS:   17 15:19:08    -4449.223134        0.394738
LBFGS:   18 15:19:17    -4449.233479        0.314200
LBFGS:   19 15:19:26    -4449.238022        0.223322
LBFGS:   20 15:19:36    -4449.241350        0.231065
LBFGS:   21 15:19:45    -4449.245427        0.224693
LBFGS:   22 15:19:54    -4449.250351        0.288853
LBFGS:   23 15:20:03    -4449.257754        0.369549
LBFGS:   24 15:20:13    -4449.265961        0.377964
LBFGS:   25 15:20:22    -4449.273280        0.275534
LBFGS:   26 15:20:29    -4449.278314        0.257192
LBFGS:   27 15:20:35    -4449.281031        0.259826
LBFGS:   28 15:20:41    -4449.283335        0.193642
