       Step     Time          Energy          fmax
LBFGS:    0 12:13:09     -150.214813        2.626678
LBFGS:    1 12:13:14     -150.351669        2.108002
LBFGS:    2 12:13:17     -150.618103        2.825039
LBFGS:    3 12:13:20     -150.735199        1.764415
LBFGS:    4 12:13:23     -150.890350        1.049200
LBFGS:    5 12:13:26     -150.935913        0.965956
LBFGS:    6 12:13:28     -151.027618        1.417628
LBFGS:    7 12:13:31     -151.126984        1.365290
LBFGS:    8 12:13:34     -151.250671        1.224779
LBFGS:    9 12:13:37     -151.325256        1.363372
LBFGS:   10 12:13:40     -151.443817        0.928635
LBFGS:   11 12:13:43     -151.492859        1.125223
LBFGS:   12 12:13:45     -151.538849        0.697323
LBFGS:   13 12:13:48     -151.555908        0.332591
LBFGS:   14 12:13:51     -151.562912        0.373599
LBFGS:   15 12:13:54     -151.572144        0.386178
LBFGS:   16 12:13:57     -151.592941        0.529971
LBFGS:   17 12:13:59     -151.628220        0.791692
LBFGS:   18 12:14:02     -151.673721        0.974243
LBFGS:   19 12:14:05     -151.673615        1.340226
LBFGS:   20 12:14:08     -151.726685        0.560330
LBFGS:   21 12:14:11     -151.750214        0.576659
LBFGS:   22 12:14:14     -151.787476        0.926212
LBFGS:   23 12:14:17     -151.833374        0.759945
LBFGS:   24 12:14:19     -151.928177        0.732170
LBFGS:   25 12:14:22     -152.019669        0.397292
LBFGS:   26 12:14:25     -152.029846        0.366278
LBFGS:   27 12:14:28     -152.032837        0.407887
LBFGS:   28 12:14:31     -152.044510        0.325088
LBFGS:   29 12:14:34     -152.050644        0.229739
LBFGS:   30 12:14:37     -152.054306        0.236233
LBFGS:   31 12:14:40     -152.056580        0.223330
LBFGS:   32 12:14:43     -152.060303        0.192049
