       Step     Time          Energy          fmax
LBFGS:    0 12:14:46     -152.443802        2.503826
LBFGS:    1 12:14:49     -152.571564        2.044426
LBFGS:    2 12:14:51     -152.912048        1.232198
LBFGS:    3 12:14:54     -152.950378        0.808407
LBFGS:    4 12:14:57     -152.989197        0.789402
LBFGS:    5 12:14:59     -153.109299        1.541816
LBFGS:    6 12:15:02     -153.189499        1.788722
LBFGS:    7 12:15:04     -153.246094        0.885794
LBFGS:    8 12:15:07     -153.285690        0.663855
LBFGS:    9 12:15:10     -153.308960        0.764635
LBFGS:   10 12:15:12     -153.318542        0.504303
LBFGS:   11 12:15:14     -153.333557        0.378234
LBFGS:   12 12:15:17     -153.338333        0.483667
LBFGS:   13 12:15:19     -153.345078        0.244091
LBFGS:   14 12:15:21     -153.346786        0.157135
