       Step     Time          Energy          fmax
LBFGS:    0 12:05:31     -115.257942      182.765518
LBFGS:    1 12:05:31     -138.056778       22.962502
LBFGS:    2 12:05:32     -139.828842       70.136238
LBFGS:    3 12:05:32     -131.253632       80.223038
LBFGS:    4 12:05:33     -134.723495       45.771702
LBFGS:    5 12:05:34     -139.516144       40.636791
LBFGS:    6 12:05:34     -143.230591       33.770512
LBFGS:    7 12:05:35     -146.146149        7.888059
LBFGS:    8 12:05:36     -147.024811        3.795005
LBFGS:    9 12:05:36     -147.235611        5.135608
LBFGS:   10 12:05:37     -147.625854        4.131639
LBFGS:   11 12:05:37     -148.102356        4.978761
LBFGS:   12 12:05:38     -148.894669        6.814611
LBFGS:   13 12:05:38     -148.822784        7.476758
LBFGS:   14 12:05:39     -149.325058        5.057306
LBFGS:   15 12:05:40     -149.552979        3.521674
LBFGS:   16 12:05:40     -150.114059        2.398006
LBFGS:   17 12:05:41     -150.529144        3.123842
LBFGS:   18 12:05:41     -150.806305        4.430119
LBFGS:   19 12:05:42     -150.937225        4.009961
LBFGS:   20 12:05:43     -151.333191        3.490400
LBFGS:   21 12:05:43     -151.619461        4.272452
LBFGS:   22 12:05:44     -151.749176        2.338675
LBFGS:   23 12:05:44     -151.824219        1.327996
LBFGS:   24 12:05:45     -151.876724        1.681917
LBFGS:   25 12:05:45     -151.964142        1.311586
LBFGS:   26 12:05:46     -151.986160        1.028991
LBFGS:   27 12:05:47     -151.994629        1.065624
LBFGS:   28 12:05:47     -152.014099        0.620235
LBFGS:   29 12:05:48     -152.019150        1.018835
LBFGS:   30 12:05:48     -152.023926        1.056450
LBFGS:   31 12:05:49     -152.026978        0.585714
LBFGS:   32 12:05:50     -152.029465        0.853947
LBFGS:   33 12:05:50     -152.030960        1.234184
LBFGS:   34 12:05:51     -152.034103        0.944814
LBFGS:   35 12:05:51     -152.036987        0.867849
LBFGS:   36 12:05:52     -152.045731        0.762879
LBFGS:   37 12:05:52     -152.057983        0.684047
LBFGS:   38 12:05:53     -152.059128        1.543410
LBFGS:   39 12:05:54     -152.070297        1.241053
LBFGS:   40 12:05:54     -152.081406        1.356572
LBFGS:   41 12:05:55     -152.085434        0.678268
LBFGS:   42 12:05:56     -152.096603        1.492096
LBFGS:   43 12:05:56     -152.108093        1.258427
LBFGS:   44 12:05:57     -152.115005        0.892462
LBFGS:   45 12:05:57     -152.120529        1.961630
LBFGS:   46 12:05:58     -152.129257        0.384325
LBFGS:   47 12:05:59     -152.139191        0.466183
LBFGS:   48 12:05:59     -152.130356        2.116562
LBFGS:   49 12:06:00     -152.145935        2.096871
LBFGS:   50 12:06:00     -152.107422        1.183189
LBFGS:   51 12:06:01     -152.144135        0.560405
LBFGS:   52 12:06:01     -152.112900        1.886448
LBFGS:   53 12:06:02     -152.154205        2.139155
LBFGS:   54 12:06:03     -152.101501        2.718149
LBFGS:   55 12:06:03     -152.141724        0.636880
LBFGS:   56 12:06:04     -152.131119        2.109683
LBFGS:   57 12:06:04     -152.162689        0.448126
LBFGS:   58 12:06:05     -152.161697        2.056146
LBFGS:   59 12:06:05     -152.167709        1.455067
LBFGS:   60 12:06:06     -152.162567        2.087053
LBFGS:   61 12:06:07     -152.171173        0.807177
LBFGS:   62 12:06:07     -152.172211        1.575568
LBFGS:   63 12:06:08     -152.176224        1.270853
LBFGS:   64 12:06:08     -152.178375        1.065165
LBFGS:   65 12:06:09     -152.183319        0.601378
LBFGS:   66 12:06:10     -152.077042        3.480017
LBFGS:   67 12:06:10     -152.188370        0.476624
LBFGS:   68 12:06:11     -152.191696        0.459967
LBFGS:   69 12:06:11     -152.150925        2.752838
LBFGS:   70 12:06:12     -152.196823        0.532436
LBFGS:   71 12:06:12     -152.200012        0.589534
LBFGS:   72 12:06:13     -152.199493        2.114325
LBFGS:   73 12:06:13     -152.207825        0.587386
LBFGS:   74 12:06:14     -152.210800        1.249441
LBFGS:   75 12:06:15     -152.201385        1.714257
LBFGS:   76 12:06:15     -152.216721        0.999920
LBFGS:   77 12:06:16     -152.220047        0.715089
LBFGS:   78 12:06:16     -152.222839        1.107289
LBFGS:   79 12:06:17     -152.224915        0.925664
LBFGS:   80 12:06:18     -152.226166        1.209259
LBFGS:   81 12:06:18     -152.227539        0.945902
LBFGS:   82 12:06:19     -152.228348        0.940067
LBFGS:   83 12:06:19     -152.228973        0.674772
LBFGS:   84 12:06:20     -152.230011        0.458628
LBFGS:   85 12:06:21     -152.230453        1.487120
LBFGS:   86 12:06:21     -152.230804        0.704067
LBFGS:   87 12:06:22     -152.231308        0.577478
LBFGS:   88 12:06:23     -152.231873        0.713702
LBFGS:   89 12:06:23     -152.232697        0.784742
LBFGS:   90 12:06:24     -152.234024        0.942646
LBFGS:   91 12:06:24     -152.235428        0.545302
LBFGS:   92 12:06:25     -152.236160        0.343601
LBFGS:   93 12:06:25     -152.236710        0.423337
LBFGS:   94 12:06:26     -152.237350        0.591319
LBFGS:   95 12:06:27     -152.238602        1.954667
LBFGS:   96 12:06:27     -152.239960        0.826442
LBFGS:   97 12:06:28     -152.242905        0.888383
LBFGS:   98 12:06:28     -152.247253        2.015329
LBFGS:   99 12:06:29     -152.249542        0.491894
LBFGS:  100 12:06:30     -152.252838        0.221003
