       Step     Time          Energy          fmax
LBFGS:    0 12:02:31     -119.385742       45.750423
LBFGS:    1 12:02:36     -134.398911       29.179571
LBFGS:    2 12:02:39     -140.826431       14.399825
LBFGS:    3 12:02:42     -145.115768        6.465087
LBFGS:    4 12:02:45     -147.492828        3.096677
LBFGS:    5 12:02:48     -148.652756        2.378595
LBFGS:    6 12:02:50     -149.346298        2.575596
LBFGS:    7 12:02:53     -149.937408        2.002042
LBFGS:    8 12:02:56     -150.364365        1.392781
LBFGS:    9 12:02:59     -150.558014        1.314403
LBFGS:   10 12:03:02     -150.608856        1.289751
LBFGS:   11 12:03:05     -150.659912        1.044047
LBFGS:   12 12:03:08     -150.710724        0.923788
LBFGS:   13 12:03:11     -150.752975        0.569680
LBFGS:   14 12:03:14     -150.775787        0.416960
LBFGS:   15 12:03:16     -150.794266        0.423937
LBFGS:   16 12:03:19     -150.806152        0.482119
LBFGS:   17 12:03:22     -150.821442        0.501225
LBFGS:   18 12:03:25     -150.834778        0.372222
LBFGS:   19 12:03:28     -150.844254        0.450130
LBFGS:   20 12:03:31     -150.852448        0.508217
LBFGS:   21 12:03:34     -150.875427        0.747485
LBFGS:   22 12:03:36     -150.909851        1.370149
LBFGS:   23 12:03:39     -150.939514        1.848688
LBFGS:   24 12:03:42     -150.977402        1.842051
LBFGS:   25 12:03:45     -151.042511        1.133010
LBFGS:   26 12:03:47     -151.115005        0.433100
LBFGS:   27 12:03:50     -151.135864        0.471454
LBFGS:   28 12:03:52     -151.148560        0.487204
LBFGS:   29 12:03:54     -151.165314        0.316273
LBFGS:   30 12:03:56     -151.171783        0.209528
LBFGS:   31 12:03:58     -151.175613        0.155592
