       Step     Time          Energy          fmax
LBFGS:    0 14:49:30    -4430.300227      115.939658
LBFGS:    1 14:49:44    -4442.928941       27.208551
LBFGS:    2 14:49:58    -4445.431658       17.066157
LBFGS:    3 14:50:11    -4446.863237        8.663856
LBFGS:    4 14:50:25    -4447.757913        4.093637
LBFGS:    5 14:50:39    -4448.281510        2.463623
LBFGS:    6 14:50:53    -4448.757080        2.014113
LBFGS:    7 14:51:05    -4449.113974        1.572872
LBFGS:    8 14:51:15    -4449.353981        1.436630
LBFGS:    9 14:51:25    -4449.511722        1.931020
LBFGS:   10 14:51:36    -4449.638756        1.434549
LBFGS:   11 14:51:46    -4449.744195        0.914673
LBFGS:   12 14:51:56    -4449.794211        0.703481
LBFGS:   13 14:52:06    -4449.834196        0.692108
LBFGS:   14 14:52:15    -4449.859695        0.657875
LBFGS:   15 14:52:25    -4449.896734        0.685863
LBFGS:   16 14:52:35    -4449.935761        0.895087
LBFGS:   17 14:52:45    -4449.980966        1.113065
LBFGS:   18 14:52:56    -4450.050712        1.526299
LBFGS:   19 14:53:06    -4450.130386        1.099286
LBFGS:   20 14:53:16    -4450.180574        0.582059
LBFGS:   21 14:53:26    -4450.208452        0.334572
LBFGS:   22 14:53:36    -4450.214188        0.432025
LBFGS:   23 14:53:45    -4450.220269        0.373319
LBFGS:   24 14:53:55    -4450.227505        0.326778
LBFGS:   25 14:54:05    -4450.232280        0.351129
LBFGS:   26 14:54:14    -4450.234919        0.368866
LBFGS:   27 14:54:24    -4450.244366        0.448116
LBFGS:   28 14:54:34    -4450.262657        0.807435
LBFGS:   29 14:54:44    -4450.298012        1.145165
LBFGS:   30 14:54:54    -4450.334469        0.945114
LBFGS:   31 14:55:04    -4450.350613        1.243969
LBFGS:   32 14:55:14    -4450.388541        0.781181
LBFGS:   33 14:55:23    -4450.405459        0.807191
LBFGS:   34 14:55:33    -4450.456935        0.960160
LBFGS:   35 14:55:43    -4450.492093        0.830067
LBFGS:   36 14:55:52    -4450.518082        0.721833
LBFGS:   37 14:55:59    -4450.539108        0.515440
LBFGS:   38 14:56:05    -4450.550098        0.666055
LBFGS:   39 14:56:12    -4450.564715        1.017126
LBFGS:   40 14:56:18    -4450.587700        0.737155
LBFGS:   41 14:56:25    -4450.626154        0.842822
LBFGS:   42 14:56:31    -4450.662270        0.767544
LBFGS:   43 14:56:38    -4450.703702        0.756192
LBFGS:   44 14:56:45    -4450.709652        0.666990
LBFGS:   45 14:56:51    -4450.747416        0.616685
LBFGS:   46 14:56:57    -4450.784561        0.779551
LBFGS:   47 14:57:04    -4450.839794        1.032342
LBFGS:   48 14:57:11    -4450.884209        0.744333
LBFGS:   49 14:57:17    -4450.912641        1.382550
LBFGS:   50 14:57:24    -4450.969272        0.692934
LBFGS:   51 14:57:30    -4451.030395        0.895540
LBFGS:   52 14:57:36    -4451.094434        0.548931
LBFGS:   53 14:57:39    -4451.090786        0.924377
LBFGS:   54 14:57:42    -4451.114726        0.412984
LBFGS:   55 14:57:45    -4451.120367        0.365722
LBFGS:   56 14:57:49    -4451.126088        0.280815
LBFGS:   57 14:57:52    -4451.133670        0.217312
LBFGS:   58 14:57:55    -4451.137996        0.218148
LBFGS:   59 14:57:58    -4451.141497        0.184015
