       Step     Time          Energy          fmax
LBFGS:    0 15:48:12     -129.639938        2.184854
LBFGS:    1 15:48:14     -129.762650        1.635992
LBFGS:    2 15:48:15     -129.915726        0.998363
LBFGS:    3 15:48:15     -129.963272        0.929495
LBFGS:    4 15:48:16     -130.032928        0.810499
LBFGS:    5 15:48:17     -130.100479        0.837510
LBFGS:    6 15:48:17     -130.163223        0.855125
LBFGS:    7 15:48:18     -130.210388        0.961573
LBFGS:    8 15:48:19     -130.251587        0.819753
LBFGS:    9 15:48:20     -130.329391        1.089829
LBFGS:   10 15:48:20     -130.441177        1.158816
LBFGS:   11 15:48:21     -130.516571        0.793882
LBFGS:   12 15:48:22     -130.545792        0.555163
LBFGS:   13 15:48:22     -130.557236        0.371518
LBFGS:   14 15:48:23     -130.573334        0.411328
LBFGS:   15 15:48:24     -130.586075        0.410660
LBFGS:   16 15:48:25     -130.607224        0.516281
LBFGS:   17 15:48:25     -130.621643        0.512079
LBFGS:   18 15:48:26     -130.637817        0.419922
LBFGS:   19 15:48:27     -130.655273        0.467586
LBFGS:   20 15:48:27     -130.683777        0.502250
LBFGS:   21 15:48:28     -130.724747        0.579451
LBFGS:   22 15:48:29     -130.768494        0.846501
LBFGS:   23 15:48:30     -130.779770        1.457097
LBFGS:   24 15:48:30     -130.848373        0.811079
LBFGS:   25 15:48:31     -130.871399        0.499488
LBFGS:   26 15:48:32     -130.888733        0.527539
LBFGS:   27 15:48:32     -130.897263        0.554313
LBFGS:   28 15:48:33     -130.909409        0.382040
LBFGS:   29 15:48:34     -130.914917        0.209097
LBFGS:   30 15:48:34     -130.919159        0.128235
