       Step     Time          Energy          fmax
LBFGS:    0 15:48:35     -132.152710        1.815925
LBFGS:    1 15:48:36     -132.233276        1.480521
LBFGS:    2 15:48:36     -132.354919        0.818904
LBFGS:    3 15:48:37     -132.384888        0.646509
LBFGS:    4 15:48:38     -132.422272        0.637395
LBFGS:    5 15:48:38     -132.470978        0.579589
LBFGS:    6 15:48:39     -132.588135        0.772270
LBFGS:    7 15:48:39     -132.629211        1.158378
LBFGS:    8 15:48:40     -132.666840        0.776882
LBFGS:    9 15:48:40     -132.787354        0.678519
LBFGS:   10 15:48:41     -132.895676        0.775089
LBFGS:   11 15:48:42     -132.940155        1.268915
LBFGS:   12 15:48:42     -132.985580        0.795185
LBFGS:   13 15:48:43     -133.016983        0.461559
LBFGS:   14 15:48:43     -133.031326        0.494527
LBFGS:   15 15:48:44     -133.060699        0.656892
LBFGS:   16 15:48:44     -133.076416        0.676037
LBFGS:   17 15:48:45     -133.088577        0.398069
LBFGS:   18 15:48:46     -133.094421        0.307663
LBFGS:   19 15:48:46     -133.101654        0.304285
LBFGS:   20 15:48:47     -133.110077        0.378909
LBFGS:   21 15:48:47     -133.117889        0.424556
LBFGS:   22 15:48:48     -133.121384        0.179277
