       Step     Time          Energy          fmax
LBFGS:    0 15:39:47    -4449.158858        2.599837
LBFGS:    1 15:40:00    -4449.270799        1.386064
LBFGS:    2 15:40:14    -4449.382047        1.010325
LBFGS:    3 15:40:27    -4449.465894        1.025039
LBFGS:    4 15:40:39    -4449.552572        1.045042
LBFGS:    5 15:40:53    -4449.642628        1.075753
LBFGS:    6 15:41:06    -4449.766531        1.282384
LBFGS:    7 15:41:20    -4449.869209        1.639711
LBFGS:    8 15:41:33    -4449.991879        2.028301
LBFGS:    9 15:41:47    -4450.160195        1.577056
LBFGS:   10 15:42:00    -4450.287090        0.951727
LBFGS:   11 15:42:14    -4450.337215        0.702588
LBFGS:   12 15:42:27    -4450.369865        0.688566
LBFGS:   13 15:42:40    -4450.452101        1.017768
LBFGS:   14 15:42:53    -4450.531599        1.658313
LBFGS:   15 15:43:07    -4450.571251        1.386870
LBFGS:   16 15:43:21    -4450.648341        0.965806
LBFGS:   17 15:43:33    -4450.674622        0.551621
LBFGS:   18 15:43:43    -4450.710472        0.744984
LBFGS:   19 15:43:53    -4450.725783        0.573200
LBFGS:   20 15:44:02    -4450.735194        0.308915
LBFGS:   21 15:44:12    -4450.738783        0.247874
LBFGS:   22 15:44:22    -4450.742382        0.204203
LBFGS:   23 15:44:31    -4450.748219        0.346878
LBFGS:   24 15:44:41    -4450.755604        0.307228
LBFGS:   25 15:44:51    -4450.763215        0.326563
LBFGS:   26 15:45:01    -4450.771445        0.389843
LBFGS:   27 15:45:10    -4450.787622        0.455152
LBFGS:   28 15:45:20    -4450.804175        0.600206
LBFGS:   29 15:45:30    -4450.828380        0.701753
LBFGS:   30 15:46:15    -4450.846351        0.774043
LBFGS:   31 15:46:53    -4450.875039        0.489554
LBFGS:   32 15:46:59    -4450.896365        0.465125
LBFGS:   33 15:47:06    -4450.927146        0.539287
LBFGS:   34 15:47:10    -4450.940153        0.752672
LBFGS:   35 15:48:01    -4450.949514        0.424410
LBFGS:   36 15:48:05    -4450.957441        0.307949
LBFGS:   37 15:48:08    -4450.963992        0.234684
LBFGS:   38 15:48:11    -4450.968933        0.173118
