       Step     Time          Energy          fmax
LBFGS:    0 12:03:11     -153.755692        1.370268
LBFGS:    1 12:03:14     -153.780548        0.607968
LBFGS:    2 12:03:16     -153.805664        0.874062
LBFGS:    3 12:03:19     -153.851334        1.228145
LBFGS:    4 12:03:21     -153.890335        0.910751
LBFGS:    5 12:03:23     -153.949692        0.832645
LBFGS:    6 12:03:26     -153.999512        0.810275
LBFGS:    7 12:03:28     -154.098724        1.607911
LBFGS:    8 12:03:30     -154.158661        1.474392
LBFGS:    9 12:03:33     -154.245712        0.481447
LBFGS:   10 12:03:35     -154.253235        0.243369
LBFGS:   11 12:03:37     -154.255280        0.229014
LBFGS:   12 12:03:39     -154.259460        0.206486
LBFGS:   13 12:03:42     -154.261627        0.157256
