       Step     Time          Energy          fmax
LBFGS:    0 15:33:15     -130.951279        0.433312
LBFGS:    1 15:33:20     -130.955780        0.249012
LBFGS:    2 15:33:23     -130.959503        0.235139
LBFGS:    3 15:33:26     -130.964676        0.352614
LBFGS:    4 15:33:29     -130.970337        0.327743
LBFGS:    5 15:33:32     -130.974808        0.234131
LBFGS:    6 15:33:35     -130.978607        0.214974
LBFGS:    7 15:33:37     -130.981384        0.235799
LBFGS:    8 15:33:40     -130.985229        0.323651
LBFGS:    9 15:33:43     -130.991104        0.340844
LBFGS:   10 15:33:46     -130.997589        0.324218
LBFGS:   11 15:33:49     -131.002258        0.238953
LBFGS:   12 15:33:52     -131.005051        0.177493
