       Step     Time          Energy          fmax
LBFGS:    0 15:31:09    -4450.789766        1.182046
LBFGS:    1 15:31:22    -4450.816631        0.668850
LBFGS:    2 15:31:35    -4450.839873        0.555421
LBFGS:    3 15:31:49    -4450.855096        0.417977
LBFGS:    4 15:32:02    -4450.863461        0.399348
LBFGS:    5 15:32:15    -4450.872591        0.371422
LBFGS:    6 15:32:28    -4450.885230        0.482215
LBFGS:    7 15:32:42    -4450.903016        0.562664
LBFGS:    8 15:32:56    -4450.917074        0.359280
LBFGS:    9 15:33:09    -4450.920708        0.136106
