       Step     Time          Energy          fmax
LBFGS:    0 14:28:00    -4445.783717        5.529122
LBFGS:    1 14:28:13    -4446.303928        2.549190
LBFGS:    2 14:28:26    -4446.911748        3.179791
LBFGS:    3 14:28:39    -4447.379477        1.586784
LBFGS:    4 14:28:52    -4447.692901        1.500038
LBFGS:    5 14:29:05    -4447.939762        1.735148
LBFGS:    6 14:29:17    -4448.274849        1.912119
LBFGS:    7 14:29:30    -4448.609838        1.984435
LBFGS:    8 14:29:43    -4448.911705        1.870563
LBFGS:    9 14:29:56    -4449.096607        2.084214
LBFGS:   10 14:30:08    -4449.263724        1.773095
LBFGS:   11 14:30:20    -4449.499560        1.030930
LBFGS:   12 14:30:32    -4449.561894        1.018021
LBFGS:   13 14:30:44    -4449.618835        1.231165
LBFGS:   14 14:30:56    -4449.722307        1.384333
LBFGS:   15 14:31:09    -4449.840741        1.569595
LBFGS:   16 14:31:21    -4449.988011        1.966633
LBFGS:   17 14:31:32    -4450.152548        1.765782
LBFGS:   18 14:31:41    -4450.289933        1.181977
LBFGS:   19 14:31:50    -4450.410353        0.946200
LBFGS:   20 14:32:00    -4450.478143        0.906207
LBFGS:   21 14:32:09    -4450.505229        0.715801
LBFGS:   22 14:32:18    -4450.523861        0.579914
LBFGS:   23 14:32:27    -4450.535995        0.463814
LBFGS:   24 14:32:35    -4450.549756        0.326075
LBFGS:   25 14:32:44    -4450.557723        0.297934
LBFGS:   26 14:32:53    -4450.564501        0.293222
LBFGS:   27 14:33:02    -4450.572730        0.392496
LBFGS:   28 14:33:10    -4450.589766        0.559807
LBFGS:   29 14:33:14    -4450.623304        0.867855
LBFGS:   30 14:33:17    -4450.675528        1.261765
LBFGS:   31 14:33:20    -4450.734268        1.121923
LBFGS:   32 14:33:23    -4450.784534        0.821309
LBFGS:   33 14:33:27    -4450.811082        0.609395
LBFGS:   34 14:33:30    -4450.811177        0.695951
LBFGS:   35 14:33:33    -4450.844711        0.337930
LBFGS:   36 14:33:36    -4450.850562        0.204536
LBFGS:   37 14:33:39    -4450.854121        0.129942
