       Step     Time          Energy          fmax
LBFGS:    0 14:33:40     -126.705025        5.486607
LBFGS:    1 14:33:41     -127.169205        2.288028
LBFGS:    2 14:33:42     -127.700256        1.838128
LBFGS:    3 14:33:42     -128.326462        1.288088
LBFGS:    4 14:33:43     -128.633545        1.377632
LBFGS:    5 14:33:43     -129.009811        1.514090
LBFGS:    6 14:33:44     -129.292831        1.749868
LBFGS:    7 14:33:45     -129.488464        1.740358
LBFGS:    8 14:33:45     -129.599243        1.162374
LBFGS:    9 14:33:46     -129.660675        0.743211
LBFGS:   10 14:33:47     -129.692825        0.610894
LBFGS:   11 14:33:47     -129.706848        0.517171
LBFGS:   12 14:33:48     -129.772415        0.687136
LBFGS:   13 14:33:48     -129.823380        0.896512
LBFGS:   14 14:33:49     -129.858093        0.863599
LBFGS:   15 14:33:50     -129.879410        0.772687
LBFGS:   16 14:33:50     -129.914459        0.593178
LBFGS:   17 14:33:51     -129.941788        0.536996
LBFGS:   18 14:33:51     -129.954178        0.327382
LBFGS:   19 14:33:52     -129.967560        0.179065
