       Step     Time          Energy          fmax
LBFGS:    0 12:11:56     -153.963074        1.468384
LBFGS:    1 12:11:58     -153.998795        0.924977
LBFGS:    2 12:12:01     -154.051727        0.937071
LBFGS:    3 12:12:03     -154.100403        1.022287
LBFGS:    4 12:12:06     -154.129486        0.963319
LBFGS:    5 12:12:08     -154.207916        0.732647
LBFGS:    6 12:12:10     -154.224518        0.515272
LBFGS:    7 12:12:12     -154.255081        0.537337
LBFGS:    8 12:12:14     -154.278091        0.891852
LBFGS:    9 12:12:15     -154.294067        0.616542
LBFGS:   10 12:12:17     -154.306183        0.302856
LBFGS:   11 12:12:19     -154.311035        0.301304
LBFGS:   12 12:12:21     -154.315659        0.424273
LBFGS:   13 12:12:23     -154.335144        0.644565
LBFGS:   14 12:12:25     -154.352966        0.734996
LBFGS:   15 12:12:27     -154.363403        0.480325
LBFGS:   16 12:12:28     -154.380508        0.363617
LBFGS:   17 12:12:30     -154.391830        0.635184
LBFGS:   18 12:12:32     -154.407928        0.772677
LBFGS:   19 12:12:34     -154.429108        0.319390
LBFGS:   20 12:12:36     -154.437927        0.347412
LBFGS:   21 12:12:38     -154.440918        0.265747
LBFGS:   22 12:12:40     -154.443665        0.157428
