       Step     Time          Energy          fmax
LBFGS:    0 14:59:28    -4446.121230        7.021467
LBFGS:    1 14:59:42    -4447.001944        2.704581
LBFGS:    2 14:59:55    -4447.319941        1.650587
LBFGS:    3 15:00:09    -4447.629888        2.172232
LBFGS:    4 15:00:22    -4447.915785        2.151371
LBFGS:    5 15:00:36    -4448.249063        2.319218
LBFGS:    6 15:00:50    -4448.552638        2.554285
LBFGS:    7 15:01:04    -4448.888007        2.401852
LBFGS:    8 15:01:17    -4449.134889        2.221257
LBFGS:    9 15:01:30    -4449.381377        1.909429
LBFGS:   10 15:01:43    -4449.560273        1.519214
LBFGS:   11 15:01:57    -4449.671586        1.229223
LBFGS:   12 15:02:09    -4449.734245        1.011911
LBFGS:   13 15:02:23    -4449.790528        0.981440
LBFGS:   14 15:02:36    -4449.861553        1.245722
LBFGS:   15 15:02:49    -4449.986469        1.238668
LBFGS:   16 15:03:02    -4450.073665        1.599967
LBFGS:   17 15:03:15    -4450.151214        1.601282
LBFGS:   18 15:03:29    -4450.423280        1.136446
LBFGS:   19 15:03:43    -4450.541866        0.965546
LBFGS:   20 15:03:56    -4450.579613        0.789820
LBFGS:   21 15:04:09    -4450.628582        0.900558
LBFGS:   22 15:04:22    -4450.668430        0.869248
LBFGS:   23 15:04:34    -4450.692323        0.746701
LBFGS:   24 15:04:47    -4450.712500        0.485227
LBFGS:   25 15:04:57    -4450.722893        0.441135
LBFGS:   26 15:05:06    -4450.739978        0.504842
LBFGS:   27 15:05:16    -4450.774066        0.900543
LBFGS:   28 15:05:26    -4450.816374        1.270862
LBFGS:   29 15:05:36    -4450.873403        1.259528
LBFGS:   30 15:05:46    -4450.880708        1.596789
LBFGS:   31 15:05:55    -4450.978971        0.745162
LBFGS:   32 15:06:06    -4451.020864        0.761863
LBFGS:   33 15:06:15    -4451.049664        1.105997
LBFGS:   34 15:06:21    -4451.078676        0.685276
LBFGS:   35 15:06:27    -4451.097763        0.538947
LBFGS:   36 15:06:34    -4451.112022        0.284332
LBFGS:   37 15:06:40    -4451.115174        0.263650
LBFGS:   38 15:06:46    -4451.120759        0.226307
LBFGS:   39 15:06:52    -4451.125712        0.219225
LBFGS:   40 15:06:59    -4451.131888        0.282502
LBFGS:   41 15:07:05    -4451.139648        0.285600
LBFGS:   42 15:07:11    -4451.144618        0.195716
