       Step     Time          Energy          fmax
LBFGS:    0 12:08:09     -154.029800        1.941442
LBFGS:    1 12:08:11     -154.086853        1.285965
LBFGS:    2 12:08:13     -154.155426        1.070404
LBFGS:    3 12:08:15     -154.196487        0.892798
LBFGS:    4 12:08:16     -154.217880        0.700917
LBFGS:    5 12:08:18     -154.252823        0.474498
LBFGS:    6 12:08:19     -154.262589        0.514071
LBFGS:    7 12:08:21     -154.282043        0.495865
LBFGS:    8 12:08:22     -154.313324        0.722046
LBFGS:    9 12:08:24     -154.331650        0.396439
LBFGS:   10 12:08:26     -154.339050        0.351800
LBFGS:   11 12:08:28     -154.343842        0.210184
LBFGS:   12 12:08:29     -154.347534        0.281459
LBFGS:   13 12:08:31     -154.358658        0.333967
LBFGS:   14 12:08:33     -154.370773        0.548475
LBFGS:   15 12:08:34     -154.385498        0.571835
LBFGS:   16 12:08:36     -154.402832        0.422621
LBFGS:   17 12:08:37     -154.412643        0.402020
LBFGS:   18 12:08:39     -154.423737        0.396121
LBFGS:   19 12:08:40     -154.434402        0.282689
LBFGS:   20 12:08:42     -154.442856        0.383182
LBFGS:   21 12:08:44     -154.450287        0.243062
LBFGS:   22 12:08:46     -154.454376        0.119155
