       Step     Time          Energy          fmax
LBFGS:    0 15:29:58     -132.100250        5.996347
LBFGS:    1 15:29:59     -132.457916        2.772179
LBFGS:    2 15:29:59     -132.639160        1.172997
LBFGS:    3 15:30:00     -132.707489        0.491706
LBFGS:    4 15:30:00     -132.732605        0.469952
LBFGS:    5 15:30:01     -132.747482        0.459583
LBFGS:    6 15:30:01     -132.771088        0.458459
LBFGS:    7 15:30:02     -132.784515        0.387826
LBFGS:    8 15:30:02     -132.806442        0.405205
LBFGS:    9 15:30:03     -132.815002        0.357095
LBFGS:   10 15:30:04     -132.821091        0.331859
LBFGS:   11 15:30:05     -132.836868        0.859925
LBFGS:   12 15:30:05     -132.853485        0.495476
LBFGS:   13 15:30:06     -132.880646        0.430568
LBFGS:   14 15:30:06     -132.896271        0.579150
LBFGS:   15 15:30:07     -132.905640        0.573575
LBFGS:   16 15:30:08     -132.928925        0.490323
LBFGS:   17 15:30:08     -132.955185        0.460603
LBFGS:   18 15:30:09     -132.978195        0.502200
LBFGS:   19 15:30:09     -133.004044        0.469923
LBFGS:   20 15:30:10     -133.014145        0.407445
LBFGS:   21 15:30:10     -133.031372        0.372507
LBFGS:   22 15:30:11     -133.050018        0.801957
LBFGS:   23 15:30:11     -133.064850        0.414898
LBFGS:   24 15:30:12     -133.081665        0.401776
LBFGS:   25 15:30:12     -133.087601        0.563026
LBFGS:   26 15:30:13     -133.094559        0.314407
LBFGS:   27 15:30:14     -133.104568        0.203716
LBFGS:   28 15:30:14     -133.119904        0.331197
LBFGS:   29 15:30:15     -133.127502        0.321736
LBFGS:   30 15:30:15     -133.133713        0.187750
