       Step     Time          Energy          fmax
LBFGS:    0 15:29:19     -129.965103        5.485212
LBFGS:    1 15:29:22     -130.291473        2.876185
LBFGS:    2 15:29:23     -130.525299        1.381192
LBFGS:    3 15:29:25     -130.622406        0.465025
LBFGS:    4 15:29:26     -130.640961        0.498879
LBFGS:    5 15:29:28     -130.658234        0.510432
LBFGS:    6 15:29:29     -130.682861        0.472866
LBFGS:    7 15:29:31     -130.708679        0.458725
LBFGS:    8 15:29:32     -130.732300        0.438621
LBFGS:    9 15:29:34     -130.750626        0.512301
LBFGS:   10 15:29:35     -130.763626        0.498614
LBFGS:   11 15:29:36     -130.776703        0.402658
LBFGS:   12 15:29:37     -130.792923        0.387391
LBFGS:   13 15:29:38     -130.807526        0.343849
LBFGS:   14 15:29:38     -130.817017        0.385832
LBFGS:   15 15:29:39     -130.824265        0.369933
LBFGS:   16 15:29:40     -130.832474        0.316991
LBFGS:   17 15:29:40     -130.841843        0.365977
LBFGS:   18 15:29:41     -130.856583        0.387622
LBFGS:   19 15:29:42     -130.877625        0.524526
LBFGS:   20 15:29:42     -130.892670        0.522883
LBFGS:   21 15:29:43     -130.906830        0.344989
LBFGS:   22 15:29:44     -130.915649        0.331225
LBFGS:   23 15:29:45     -130.931702        0.327040
LBFGS:   24 15:29:45     -130.944366        0.366199
LBFGS:   25 15:29:46     -130.951263        0.285546
LBFGS:   26 15:29:47     -130.960495        0.497711
LBFGS:   27 15:29:48     -130.972992        0.474664
LBFGS:   28 15:29:48     -130.991974        0.509496
LBFGS:   29 15:29:49     -131.024780        0.379240
LBFGS:   30 15:29:50     -131.047729        0.315600
LBFGS:   31 15:29:50     -131.028503        1.085098
LBFGS:   32 15:29:51     -131.067825        0.477545
LBFGS:   33 15:29:52     -131.075974        0.248314
LBFGS:   34 15:29:53     -131.075180        0.666852
LBFGS:   35 15:29:53     -131.086731        0.246935
LBFGS:   36 15:29:54     -131.090546        0.241417
LBFGS:   37 15:29:55     -131.101151        0.209548
LBFGS:   38 15:29:56     -131.104919        0.204445
LBFGS:   39 15:29:56     -131.107880        0.240222
LBFGS:   40 15:29:57     -131.110107        0.188076
