       Step     Time          Energy          fmax
LBFGS:    0 15:52:27     -132.898285        1.669023
LBFGS:    1 15:52:29     -132.936752        0.805870
LBFGS:    2 15:52:31     -132.972824        0.723958
LBFGS:    3 15:52:33     -132.998230        0.785671
LBFGS:    4 15:52:36     -133.020309        0.688949
LBFGS:    5 15:52:38     -133.038422        0.515544
LBFGS:    6 15:52:40     -133.064865        0.555439
LBFGS:    7 15:52:42     -133.078827        0.592462
LBFGS:    8 15:52:44     -133.133713        0.480579
LBFGS:    9 15:52:46     -133.156204        0.642728
LBFGS:   10 15:52:48     -133.165359        0.456241
LBFGS:   11 15:52:51     -133.169876        0.172920
