       Step     Time          Energy          fmax
LBFGS:    0 15:51:46     -131.084457        0.706399
LBFGS:    1 15:51:51     -131.093475        0.417307
LBFGS:    2 15:51:55     -131.101791        0.436886
LBFGS:    3 15:51:57     -131.116318        0.639961
LBFGS:    4 15:52:00     -131.132690        0.560361
LBFGS:    5 15:52:03     -131.144791        0.490830
LBFGS:    6 15:52:06     -131.159882        0.418883
LBFGS:    7 15:52:09     -131.173035        0.528284
LBFGS:    8 15:52:12     -131.191193        0.649714
LBFGS:    9 15:52:14     -131.219070        0.565984
LBFGS:   10 15:52:17     -131.232971        0.351627
LBFGS:   11 15:52:20     -131.237045        0.222629
LBFGS:   12 15:52:23     -131.239777        0.163928
