       Step     Time          Energy          fmax
LBFGS:    0 12:11:36     -153.943756        1.785147
LBFGS:    1 12:11:38     -153.981888        0.893005
LBFGS:    2 12:11:41     -154.019516        0.760946
LBFGS:    3 12:11:43     -154.047073        0.655737
LBFGS:    4 12:11:45     -154.064651        0.650780
LBFGS:    5 12:11:47     -154.093628        0.481125
LBFGS:    6 12:11:49     -154.112854        0.502922
LBFGS:    7 12:11:52     -154.142685        0.745472
LBFGS:    8 12:11:54     -154.181839        0.937421
LBFGS:    9 12:11:56     -154.231277        0.828094
LBFGS:   10 12:11:59     -154.263046        0.373309
LBFGS:   11 12:12:02     -154.270660        0.188462
