       Step     Time          Energy          fmax
LBFGS:    0 12:06:55      -55.417358      593.380920
LBFGS:    1 12:06:59      -99.734955      178.029785
LBFGS:    2 12:07:03     -123.923492       59.895630
LBFGS:    3 12:07:05     -129.289749       92.812828
LBFGS:    4 12:07:08     -142.912903      137.113373
LBFGS:    5 12:07:11     -149.709595      157.702530
LBFGS:    6 12:07:14     -155.778778      180.419876
LBFGS:    7 12:07:17     -169.105133      250.623749
LBFGS:    8 12:07:19     -171.298050      286.337769
LBFGS:    9 12:07:22     -178.493622      340.368896
LBFGS:   10 12:07:25     -134.020935      282.510315
LBFGS:   11 12:07:28     -162.888611      450.485535
LBFGS:   12 12:07:31     -172.652924      444.911469
LBFGS:   13 12:07:34     -167.746048      234.949020
LBFGS:   14 12:07:37     -200.096619      569.090088
LBFGS:   15 12:07:40     -200.759613      828.209167
LBFGS:   16 12:07:43     -200.618805      787.070618
LBFGS:   17 12:07:46     -195.127502      654.930664
LBFGS:   18 12:07:48     -198.282272      700.782043
LBFGS:   19 12:07:51     -196.547806      670.374695
LBFGS:   20 12:07:54     -199.891998      769.071045
LBFGS:   21 12:07:57     -203.043121      828.393677
LBFGS:   22 12:08:00     -208.732056      799.380676
LBFGS:   23 12:08:03     -199.189362      599.701294
LBFGS:   24 12:08:06     -213.155350      848.495239
LBFGS:   25 12:08:09     -210.410431      886.320618
LBFGS:   26 12:08:12     -212.903107     1132.572754
LBFGS:   27 12:08:14     -207.924484      786.793945
LBFGS:   28 12:08:17     -209.979279      943.847473
LBFGS:   29 12:08:19     -205.417587      862.714233
LBFGS:   30 12:08:21     -208.537003      958.169861
LBFGS:   31 12:08:23     -206.848679      853.453552
LBFGS:   32 12:08:25     -208.100021      941.166992
LBFGS:   33 12:08:27     -207.659668      918.293518
LBFGS:   34 12:08:30     -209.260605      960.752136
LBFGS:   35 12:08:32     -212.215515      935.893311
LBFGS:   36 12:08:34     -214.455078      826.091614
LBFGS:   37 12:08:36     -213.728333      623.802856
LBFGS:   38 12:08:38     -222.586182      936.267944
LBFGS:   39 12:08:41     -230.267853     1266.706299
LBFGS:   40 12:08:43     -241.178894     1345.308838
LBFGS:   41 12:08:45     -204.909393      843.618774
LBFGS:   42 12:08:47     -237.818420      969.585571
LBFGS:   43 12:08:49     -255.866257     1304.527832
LBFGS:   44 12:08:51     -266.847046     1759.429321
LBFGS:   45 12:08:52     -289.914856     1763.189697
LBFGS:   46 12:08:53     -303.987274     1644.266113
LBFGS:   47 12:08:53     -341.096436     2522.936523
LBFGS:   48 12:08:54     -373.704559     2070.570801
LBFGS:   49 12:08:55     -425.079987     2984.387939
LBFGS:   50 12:08:56     -453.426941     5094.215820
LBFGS:   51 12:08:56     -498.505127     3594.640869
LBFGS:   52 12:08:57     -571.257080     3901.806641
LBFGS:   53 12:08:58     -632.473022     4908.669434
LBFGS:   54 12:08:58     -883.575195     6258.630371
LBFGS:   55 12:08:59    -1112.536011     6771.390625
LBFGS:   56 12:09:00    -1291.145264     7770.303711
LBFGS:   57 12:09:00    -1520.967773     9524.083984
LBFGS:   58 12:09:01    -1638.226196    10125.074219
LBFGS:   59 12:09:02    -1503.518799    20568.214844
LBFGS:   60 12:09:03    -1545.385864    31415.373047
LBFGS:   61 12:09:03    -1659.241333    26257.099609
LBFGS:   62 12:09:04    -1519.469482     7859.077148
LBFGS:   63 12:09:05    -1436.735352    12183.083008
LBFGS:   64 12:09:05    -1581.317749     6566.783203
LBFGS:   65 12:09:06    -1398.853027    31841.878906
LBFGS:   66 12:09:07    -1554.990967     6437.427734
LBFGS:   67 12:09:08    -1533.099121     6521.647461
LBFGS:   68 12:09:08    -1588.293213     6569.819336
LBFGS:   69 12:09:09    -1616.125366     9228.757812
LBFGS:   70 12:09:10    -1657.857300     7222.656250
LBFGS:   71 12:09:10    -1654.594727    14826.044922
LBFGS:   72 12:09:11    -1638.717285     7314.717285
LBFGS:   73 12:09:12    -1636.486084     6969.193848
LBFGS:   74 12:09:12    -1635.671021     7152.905273
LBFGS:   75 12:09:13    -1635.838257     7022.808105
LBFGS:   76 12:09:14    -1635.563599     7071.916504
LBFGS:   77 12:09:15    -1636.059082     7001.041992
LBFGS:   78 12:09:15    -1636.391602     6974.714844
LBFGS:   79 12:09:16    -1632.841187     6931.710938
LBFGS:   80 12:09:17    -1639.154297     6945.939453
LBFGS:   81 12:09:17    -1641.375244     7128.291016
LBFGS:   82 12:09:18    -1653.440674     7302.970703
LBFGS:   83 12:09:19    -1635.758179     7057.074707
LBFGS:   84 12:09:20    -1632.557373     8529.919922
LBFGS:   85 12:09:20    -1635.419800     7066.358398
LBFGS:   86 12:09:21    -1635.180420     7072.272949
LBFGS:   87 12:09:22    -1631.614990     8561.980469
LBFGS:   88 12:09:22    -1635.427490     7069.780273
LBFGS:   89 12:09:23    -1635.752686     7060.052246
LBFGS:   90 12:09:24    -1633.834961     8717.785156
LBFGS:   91 12:09:25    -1637.296509     7028.463379
LBFGS:   92 12:09:25    -1654.404541     7040.451172
LBFGS:   93 12:09:26    -1636.107544     6999.577637
LBFGS:   94 12:09:27    -1636.114746     7176.469238
LBFGS:   95 12:09:27    -1636.326416     7034.131836
LBFGS:   96 12:09:28    -1637.130127     7076.879883
LBFGS:   97 12:09:29    -1642.364990     7412.404785
LBFGS:   98 12:09:29    -1622.962158    14657.525391
LBFGS:   99 12:09:30    -1653.623169     7323.253906
LBFGS:  100 12:09:31    -1706.306152     7198.248047
