       Step     Time          Energy          fmax
LBFGS:    0 12:09:32     -101.636368       48.389221
LBFGS:    1 12:09:32     -135.188538       69.969460
LBFGS:    2 12:09:33     -137.803207      163.950562
LBFGS:    3 12:09:34     -137.288422       55.088131
LBFGS:    4 12:09:34     -136.785843       44.882248
LBFGS:    5 12:09:35     -139.775543       31.867506
LBFGS:    6 12:09:36     -138.126724       36.829845
LBFGS:    7 12:09:36     -140.333252       23.514748
LBFGS:    8 12:09:37     -137.607452       28.445635
LBFGS:    9 12:09:37     -139.342194       16.301437
LBFGS:   10 12:09:38     -140.484711       13.578600
LBFGS:   11 12:09:38     -140.657700       24.396629
LBFGS:   12 12:09:39     -141.564880       22.508614
LBFGS:   13 12:09:40     -144.098724        9.091266
LBFGS:   14 12:09:40     -144.030991       36.309093
LBFGS:   15 12:09:41     -145.214447        9.105021
LBFGS:   16 12:09:41     -145.754120        7.177509
LBFGS:   17 12:09:42     -146.444199       16.950527
LBFGS:   18 12:09:43     -146.988297        2.787845
LBFGS:   19 12:09:43     -147.272919        6.086792
LBFGS:   20 12:09:44     -147.341919        1.438964
LBFGS:   21 12:09:44     -147.353989        1.919934
LBFGS:   22 12:09:45     -147.361740        2.140824
LBFGS:   23 12:09:46     -147.368118        2.270567
LBFGS:   24 12:09:46     -147.374939        2.230254
LBFGS:   25 12:09:47     -147.385040        2.638342
LBFGS:   26 12:09:47     -147.389191        2.203864
LBFGS:   27 12:09:48     -147.390732        2.151678
LBFGS:   28 12:09:49     -147.390671        2.244491
LBFGS:   29 12:09:49     -147.390594        2.218622
LBFGS:   30 12:09:50     -147.390594        2.244473
LBFGS:   31 12:09:50     -147.390564        2.234778
LBFGS:   32 12:09:51     -147.390610        2.244318
LBFGS:   33 12:09:51     -147.390579        2.244163
LBFGS:   34 12:09:52     -147.390656        2.246972
LBFGS:   35 12:09:53     -147.390778        2.243392
LBFGS:   36 12:09:55     -147.391220        2.239254
LBFGS:   37 12:09:56     -147.352371        5.847439
LBFGS:   38 12:09:57     -147.391403        2.197423
LBFGS:   39 12:09:57     -147.391220        2.163611
LBFGS:   40 12:09:58     -147.391571        2.259919
LBFGS:   41 12:09:58     -147.391678        2.250207
LBFGS:   42 12:09:59     -147.393188        2.277245
LBFGS:   43 12:10:00     -147.395477        2.334771
LBFGS:   44 12:10:00     -147.397522        2.322592
LBFGS:   45 12:10:01     -147.404434        2.142364
LBFGS:   46 12:10:01     -147.407410        2.020556
LBFGS:   47 12:10:02     -147.409561        4.596457
LBFGS:   48 12:10:03     -147.419388        1.387987
LBFGS:   49 12:10:03     -147.429840        1.435690
LBFGS:   50 12:10:04     -147.463623        2.168400
LBFGS:   51 12:10:04     -147.480865        0.907261
LBFGS:   52 12:10:05     -147.493607        4.449275
LBFGS:   53 12:10:06     -147.483612        3.324215
LBFGS:   54 12:10:08     -147.512268        2.328352
LBFGS:   55 12:10:09     -147.517532        1.919621
LBFGS:   56 12:10:09     -147.521622        2.315207
LBFGS:   57 12:10:10     -147.523773        0.579856
LBFGS:   58 12:10:10     -147.525436        1.897161
LBFGS:   59 12:10:11     -147.526733        1.081518
LBFGS:   60 12:10:11     -147.527802        0.549383
LBFGS:   61 12:10:12     -147.529327        0.563757
LBFGS:   62 12:10:12     -147.534637        0.454451
LBFGS:   63 12:10:13     -147.530685        3.680414
LBFGS:   64 12:10:14     -147.545013        0.573340
LBFGS:   65 12:10:14     -147.549454        0.590146
LBFGS:   66 12:10:15     -147.542084        5.712563
LBFGS:   67 12:10:15     -147.562790        0.501153
LBFGS:   68 12:10:16     -147.565704        0.361366
LBFGS:   69 12:10:16     -147.566605        1.670935
LBFGS:   70 12:10:17     -147.567749        0.431468
LBFGS:   71 12:10:17     -147.568268        0.474840
LBFGS:   72 12:10:18     -147.570969        0.778582
LBFGS:   73 12:10:18     -147.571564        0.527464
LBFGS:   74 12:10:19     -147.572495        0.211522
LBFGS:   75 12:10:19     -147.569992        1.230375
LBFGS:   76 12:10:20     -147.575058        0.322578
LBFGS:   77 12:10:20     -147.576218        0.183495
