       Step     Time          Energy          fmax
LBFGS:    0 15:31:10    -4444.411705       14.531126
LBFGS:    1 15:31:24    -4446.157880        3.300593
LBFGS:    2 15:31:38    -4446.632165        2.310739
LBFGS:    3 15:31:52    -4447.274516        2.304711
LBFGS:    4 15:32:07    -4447.754053        1.724565
LBFGS:    5 15:32:21    -4448.162823        2.165986
LBFGS:    6 15:32:35    -4448.498184        2.349653
LBFGS:    7 15:32:49    -4448.776050        2.233795
LBFGS:    8 15:33:03    -4448.992911        2.000890
LBFGS:    9 15:33:17    -4449.152988        1.981525
LBFGS:   10 15:33:32    -4449.371457        2.079203
LBFGS:   11 15:33:47    -4449.505617        1.747558
LBFGS:   12 15:34:01    -4449.605123        1.430594
LBFGS:   13 15:34:14    -4449.686533        1.078390
LBFGS:   14 15:34:27    -4449.812349        1.027672
LBFGS:   15 15:34:37    -4449.863802        1.122408
LBFGS:   16 15:34:47    -4449.998291        1.312189
LBFGS:   17 15:34:57    -4450.100785        1.368685
LBFGS:   18 15:35:07    -4450.220326        1.271924
LBFGS:   19 15:35:17    -4450.386709        1.142867
LBFGS:   20 15:35:27    -4450.489103        1.068265
LBFGS:   21 15:35:38    -4450.558038        1.167958
LBFGS:   22 15:35:48    -4450.635885        0.902562
LBFGS:   23 15:35:58    -4450.672180        0.836411
LBFGS:   24 15:36:09    -4450.594578        2.030757
LBFGS:   25 15:36:19    -4450.711112        0.503728
LBFGS:   26 15:36:29    -4450.720276        0.368862
LBFGS:   27 15:36:39    -4450.736714        0.316888
LBFGS:   28 15:36:49    -4450.743782        0.349321
LBFGS:   29 15:36:59    -4450.761079        0.615819
LBFGS:   30 15:37:08    -4450.785542        1.221960
LBFGS:   31 15:37:14    -4450.800080        2.345725
LBFGS:   32 15:37:17    -4450.856930        1.204760
LBFGS:   33 15:37:20    -4450.932396        1.149625
LBFGS:   34 15:37:24    -4450.985432        1.447219
LBFGS:   35 15:37:27    -4450.890865        3.042574
LBFGS:   36 15:37:31    -4451.051729        0.502795
LBFGS:   37 15:37:34    -4451.075057        0.521896
LBFGS:   38 15:37:38    -4451.111421        0.421989
LBFGS:   39 15:37:41    -4451.123693        0.476075
LBFGS:   40 15:37:44    -4451.131770        0.285029
LBFGS:   41 15:37:47    -4451.136509        0.312907
LBFGS:   42 15:37:51    -4451.140212        0.271026
LBFGS:   43 15:37:54    -4451.146599        0.327780
LBFGS:   44 15:37:57    -4451.157325        0.469941
LBFGS:   45 15:38:01    -4451.168613        0.399794
LBFGS:   46 15:38:04    -4451.177409        0.174079
