       Step     Time          Energy          fmax
LBFGS:    0 15:38:34     -128.024017        4.952044
LBFGS:    1 15:38:35     -128.830215        4.059011
LBFGS:    2 15:38:35     -130.029861        2.254198
LBFGS:    3 15:38:36     -130.550201        1.902822
LBFGS:    4 15:38:36     -131.129501        1.513505
LBFGS:    5 15:38:37     -131.427505        1.730651
LBFGS:    6 15:38:38     -131.683044        1.705637
LBFGS:    7 15:38:38     -131.891968        1.570444
LBFGS:    8 15:38:39     -132.037109        1.148274
LBFGS:    9 15:38:39     -132.087341        0.953693
LBFGS:   10 15:38:40     -132.140396        0.770732
LBFGS:   11 15:38:41     -132.156494        0.507322
LBFGS:   12 15:38:41     -132.200378        1.134390
LBFGS:   13 15:38:42     -132.229446        0.517741
LBFGS:   14 15:38:42     -132.244797        0.416673
LBFGS:   15 15:38:43     -132.255280        0.417203
LBFGS:   16 15:38:44     -132.265869        0.389536
LBFGS:   17 15:38:44     -132.276535        0.405602
LBFGS:   18 15:38:45     -132.333313        1.169400
LBFGS:   19 15:38:45     -132.365295        0.677219
LBFGS:   20 15:38:46     -132.373962        1.655308
LBFGS:   21 15:38:46     -132.390732        1.972939
LBFGS:   22 15:38:47     -132.451157        0.694302
LBFGS:   23 15:38:48     -132.477676        0.696559
LBFGS:   24 15:38:48     -132.513367        0.690539
LBFGS:   25 15:38:49     -132.639542        1.723045
LBFGS:   26 15:38:50     -132.700195        1.629980
LBFGS:   27 15:38:50     -132.742920        0.833369
LBFGS:   28 15:38:51     -132.787247        0.611081
LBFGS:   29 15:38:51     -132.832260        1.101219
LBFGS:   30 15:38:52     -132.867905        1.197055
LBFGS:   31 15:38:52     -132.923309        1.163865
LBFGS:   32 15:38:53     -132.964096        0.605336
LBFGS:   33 15:38:53     -132.984055        0.470415
LBFGS:   34 15:38:54     -132.992813        0.428833
LBFGS:   35 15:38:55     -133.005463        0.333758
LBFGS:   36 15:38:55     -133.010590        0.242267
LBFGS:   37 15:38:56     -133.014572        0.181729
