       Step     Time          Energy          fmax
LBFGS:    0 12:16:57     -142.926224       16.670830
LBFGS:    1 12:17:02     -145.299530        6.475824
LBFGS:    2 12:17:05     -147.046753        3.541893
LBFGS:    3 12:17:08     -148.047974        6.000650
LBFGS:    4 12:17:11     -149.010895        3.490062
LBFGS:    5 12:17:14     -149.839264        1.737435
LBFGS:    6 12:17:16     -150.247498        1.253366
LBFGS:    7 12:17:19     -150.358917        1.281904
LBFGS:    8 12:17:22     -150.434906        1.140689
LBFGS:    9 12:17:25     -150.551819        0.923481
LBFGS:   10 12:17:28     -150.641953        0.976970
LBFGS:   11 12:17:31     -150.701660        0.699927
LBFGS:   12 12:17:33     -150.732025        0.600120
LBFGS:   13 12:17:36     -150.752853        0.571906
LBFGS:   14 12:17:39     -150.773972        0.463770
LBFGS:   15 12:17:42     -150.792725        0.408844
LBFGS:   16 12:17:45     -150.801376        0.271039
LBFGS:   17 12:17:48     -150.805649        0.217934
LBFGS:   18 12:17:50     -150.809067        0.201279
LBFGS:   19 12:17:53     -150.812378        0.242840
LBFGS:   20 12:17:56     -150.816605        0.239114
LBFGS:   21 12:17:59     -150.820755        0.216145
LBFGS:   22 12:18:02     -150.824692        0.217206
LBFGS:   23 12:18:05     -150.828354        0.220167
LBFGS:   24 12:18:07     -150.832504        0.211220
LBFGS:   25 12:18:10     -150.835953        0.256295
LBFGS:   26 12:18:13     -150.837830        0.195196
