       Step     Time          Energy          fmax
LBFGS:    0 15:56:03     -130.117371        6.158858
LBFGS:    1 15:56:05     -130.709030        3.778886
LBFGS:    2 15:56:07     -131.279663        1.705262
LBFGS:    3 15:56:09     -131.592804        1.583675
LBFGS:    4 15:56:10     -131.751099        1.466192
LBFGS:    5 15:56:11     -131.868225        1.392924
LBFGS:    6 15:56:12     -132.118515        1.311281
LBFGS:    7 15:56:13     -132.278046        1.617633
LBFGS:    8 15:56:14     -132.384003        1.416569
LBFGS:    9 15:56:15     -132.518936        1.195890
LBFGS:   10 15:56:16     -132.564636        1.052759
LBFGS:   11 15:56:18     -132.633560        1.172898
LBFGS:   12 15:56:19     -132.624695        2.329416
LBFGS:   13 15:56:20     -132.726822        1.293929
LBFGS:   14 15:56:21     -132.778458        1.029918
LBFGS:   15 15:56:22     -132.812363        1.973155
LBFGS:   16 15:56:23     -132.853180        0.763468
LBFGS:   17 15:56:25     -132.892151        0.600110
LBFGS:   18 15:56:26     -132.977875        0.928625
LBFGS:   19 15:56:27     -133.029266        0.879185
LBFGS:   20 15:56:28     -133.076141        0.718103
LBFGS:   21 15:56:29     -133.111511        0.684594
LBFGS:   22 15:56:30     -133.136276        0.671677
LBFGS:   23 15:56:31     -133.159943        0.510202
LBFGS:   24 15:56:32     -133.171738        0.308447
LBFGS:   25 15:56:33     -133.178406        0.270261
LBFGS:   26 15:56:34     -133.185974        0.309186
LBFGS:   27 15:56:36     -133.191971        0.308520
LBFGS:   28 15:56:37     -133.200256        0.347503
LBFGS:   29 15:56:38     -133.205414        0.350058
LBFGS:   30 15:56:39     -133.214706        0.218072
LBFGS:   31 15:56:40     -133.217484        0.224985
LBFGS:   32 15:56:41     -133.220840        0.185492
