       Step     Time          Energy          fmax
LBFGS:    0 15:49:41    -4446.747926        9.301043
LBFGS:    1 15:49:55    -4447.861291        2.722457
LBFGS:    2 15:50:09    -4448.240300        2.676784
LBFGS:    3 15:50:24    -4448.679769        2.334682
LBFGS:    4 15:50:37    -4448.986519        2.489238
LBFGS:    5 15:50:51    -4449.235641        2.627680
LBFGS:    6 15:51:05    -4449.525329        2.055846
LBFGS:    7 15:51:19    -4449.715939        2.094506
LBFGS:    8 15:51:32    -4449.883791        2.193243
LBFGS:    9 15:51:46    -4450.034122        1.749076
LBFGS:   10 15:51:59    -4450.114001        1.325670
LBFGS:   11 15:52:13    -4450.175915        1.367114
LBFGS:   12 15:52:26    -4450.339765        1.937198
LBFGS:   13 15:52:39    -4450.476903        1.324213
LBFGS:   14 15:52:52    -4450.557988        1.251763
LBFGS:   15 15:53:03    -4450.616202        1.205717
LBFGS:   16 15:53:13    -4450.658204        1.132804
LBFGS:   17 15:53:23    -4450.707455        0.720013
LBFGS:   18 15:53:32    -4450.719318        0.462251
LBFGS:   19 15:53:42    -4450.728236        0.403837
LBFGS:   20 15:53:51    -4450.739261        0.311374
LBFGS:   21 15:54:01    -4450.749095        0.445102
LBFGS:   22 15:54:11    -4450.764346        0.555738
LBFGS:   23 15:54:21    -4450.784910        0.630429
LBFGS:   24 15:54:31    -4450.796822        0.416349
LBFGS:   25 15:54:41    -4450.800086        0.419507
LBFGS:   26 15:54:51    -4450.810175        0.235384
LBFGS:   27 15:55:00    -4450.812228        0.186380
