       Step     Time          Energy          fmax
LBFGS:    0 15:55:05     -127.781601        5.822447
LBFGS:    1 15:55:09     -128.465958        3.547207
LBFGS:    2 15:55:11     -129.213776        2.076421
LBFGS:    3 15:55:13     -129.573898        2.345802
LBFGS:    4 15:55:16     -129.775452        2.214384
LBFGS:    5 15:55:18     -130.043396        1.104856
LBFGS:    6 15:55:20     -130.156647        1.065240
LBFGS:    7 15:55:22     -130.318085        1.557336
LBFGS:    8 15:55:24     -130.482422        2.026978
LBFGS:    9 15:55:26     -130.621597        2.132380
LBFGS:   10 15:55:28     -130.732193        1.467355
LBFGS:   11 15:55:31     -130.787140        1.546958
LBFGS:   12 15:55:33     -130.824402        0.746834
LBFGS:   13 15:55:35     -130.894241        0.572571
LBFGS:   14 15:55:37     -130.971039        0.735530
LBFGS:   15 15:55:39     -131.011124        0.814543
LBFGS:   16 15:55:41     -131.038345        0.635041
LBFGS:   17 15:55:43     -131.070984        0.712701
LBFGS:   18 15:55:46     -131.111664        0.913306
LBFGS:   19 15:55:48     -131.138947        0.650658
LBFGS:   20 15:55:50     -131.153183        0.355511
LBFGS:   21 15:55:52     -131.159607        0.296007
LBFGS:   22 15:55:54     -131.164856        0.365246
LBFGS:   23 15:55:56     -131.172028        0.411057
LBFGS:   24 15:55:58     -131.177795        0.248499
LBFGS:   25 15:56:00     -131.180695        0.146356
