       Step     Time          Energy          fmax
LBFGS:    0 15:49:41    -4445.932297        8.382431
LBFGS:    1 15:49:55    -4447.168687        3.471514
LBFGS:    2 15:50:09    -4447.762382        2.452130
LBFGS:    3 15:50:23    -4448.456332        1.699077
LBFGS:    4 15:50:37    -4448.971084        1.697360
LBFGS:    5 15:50:51    -4449.343451        1.648317
LBFGS:    6 15:51:05    -4449.616404        1.464618
LBFGS:    7 15:51:19    -4449.861886        1.323116
LBFGS:    8 15:51:33    -4450.042189        1.291504
LBFGS:    9 15:51:46    -4450.147837        1.261086
LBFGS:   10 15:52:00    -4450.221210        0.943146
LBFGS:   11 15:52:13    -4450.259168        0.513398
LBFGS:   12 15:52:26    -4450.277855        0.470519
LBFGS:   13 15:52:39    -4450.291703        0.388058
LBFGS:   14 15:52:52    -4450.300826        0.397958
LBFGS:   15 15:53:03    -4450.316717        0.430720
LBFGS:   16 15:53:13    -4450.338043        0.507468
LBFGS:   17 15:53:23    -4450.365850        0.549467
LBFGS:   18 15:53:33    -4450.389628        0.419071
LBFGS:   19 15:53:42    -4450.402270        0.324840
LBFGS:   20 15:53:52    -4450.407346        0.213321
LBFGS:   21 15:54:01    -4450.410954        0.189458
