       Step     Time          Energy          fmax
LBFGS:    0 15:35:25     -130.217773        1.861606
LBFGS:    1 15:35:29     -130.283539        1.517646
LBFGS:    2 15:35:31     -130.389465        0.963682
LBFGS:    3 15:35:33     -130.414566        0.843941
LBFGS:    4 15:35:35     -130.471191        0.529678
LBFGS:    5 15:35:38     -130.499329        0.631563
LBFGS:    6 15:35:40     -130.528244        0.642667
LBFGS:    7 15:35:42     -130.559509        0.690727
LBFGS:    8 15:35:44     -130.613815        0.715980
LBFGS:    9 15:35:46     -130.708893        0.819821
LBFGS:   10 15:35:48     -130.779282        1.141352
LBFGS:   11 15:35:50     -130.825134        1.006453
LBFGS:   12 15:35:53     -130.849686        0.627129
LBFGS:   13 15:35:55     -130.868973        0.520288
LBFGS:   14 15:35:57     -130.887466        0.368896
LBFGS:   15 15:35:59     -130.899216        0.336204
LBFGS:   16 15:36:01     -130.904373        0.280929
LBFGS:   17 15:36:04     -130.907410        0.288475
LBFGS:   18 15:36:06     -130.911484        0.291909
LBFGS:   19 15:36:08     -130.918625        0.373365
LBFGS:   20 15:36:10     -130.926422        0.332337
LBFGS:   21 15:36:12     -130.929886        0.174363
