       Step     Time          Energy          fmax
LBFGS:    0 12:10:46     -151.295456        3.073148
LBFGS:    1 12:10:51     -151.401581        1.282810
LBFGS:    2 12:10:54     -151.461151        1.475983
LBFGS:    3 12:10:57     -151.579681        0.811053
LBFGS:    4 12:11:00     -151.622818        0.817707
LBFGS:    5 12:11:02     -151.678680        0.917946
LBFGS:    6 12:11:05     -151.773346        1.436247
LBFGS:    7 12:11:08     -151.896606        1.758175
LBFGS:    8 12:11:11     -151.978195        1.329103
LBFGS:    9 12:11:14     -152.018951        0.681162
LBFGS:   10 12:11:16     -152.030685        0.329221
LBFGS:   11 12:11:19     -152.034088        0.270337
LBFGS:   12 12:11:22     -152.038574        0.240349
LBFGS:   13 12:11:25     -152.041763        0.261650
LBFGS:   14 12:11:28     -152.045288        0.225749
LBFGS:   15 12:11:31     -152.048660        0.192722
