       Step     Time          Energy          fmax
LBFGS:    0 15:11:42     -132.576950        3.070670
LBFGS:    1 15:11:43     -132.657913        0.664682
LBFGS:    2 15:11:45     -132.675934        0.709330
LBFGS:    3 15:11:47     -132.761078        1.485942
LBFGS:    4 15:11:49     -132.789627        0.896530
LBFGS:    5 15:11:50     -132.824905        0.546011
LBFGS:    6 15:11:52     -132.847717        0.519585
LBFGS:    7 15:11:54     -132.865387        1.206951
LBFGS:    8 15:11:55     -132.897644        0.692989
LBFGS:    9 15:11:57     -132.921768        0.353018
LBFGS:   10 15:11:59     -132.935242        0.348753
LBFGS:   11 15:12:01     -132.944778        0.278916
LBFGS:   12 15:12:02     -132.948135        0.194526
