       Step     Time          Energy          fmax
LBFGS:    0 11:57:02     -149.852631        7.627349
LBFGS:    1 11:57:06     -150.428238        3.291705
LBFGS:    2 11:57:09     -150.752991        1.691210
LBFGS:    3 11:57:12     -150.941086        0.909503
LBFGS:    4 11:57:15     -151.001968        0.953387
LBFGS:    5 11:57:18     -151.110229        1.027758
LBFGS:    6 11:57:21     -151.241776        1.218694
LBFGS:    7 11:57:24     -151.358078        1.298185
LBFGS:    8 11:57:27     -151.451416        0.955124
LBFGS:    9 11:57:29     -151.514053        0.644898
LBFGS:   10 11:57:32     -151.531052        0.607866
LBFGS:   11 11:57:35     -151.549484        0.584981
LBFGS:   12 11:57:38     -151.594162        0.528096
LBFGS:   13 11:57:41     -151.622742        0.627526
LBFGS:   14 11:57:44     -151.644028        0.520460
LBFGS:   15 11:57:47     -151.673889        0.760620
LBFGS:   16 11:57:50     -151.709518        0.907150
LBFGS:   17 11:57:52     -151.767578        1.088810
LBFGS:   18 11:57:55     -151.840973        1.071721
LBFGS:   19 11:57:58     -151.931671        0.829406
LBFGS:   20 11:58:01     -151.980484        0.516933
LBFGS:   21 11:58:04     -151.995667        0.570920
LBFGS:   22 11:58:07     -152.008514        0.456824
LBFGS:   23 11:58:10     -152.027267        0.546856
LBFGS:   24 11:58:12     -152.043167        0.416373
LBFGS:   25 11:58:15     -152.054962        0.361945
LBFGS:   26 11:58:18     -152.062515        0.383056
LBFGS:   27 11:58:21     -152.078613        0.325521
LBFGS:   28 11:58:24     -152.100418        0.396998
LBFGS:   29 11:58:27     -152.115402        0.306031
LBFGS:   30 11:58:29     -152.126831        0.480297
LBFGS:   31 11:58:32     -152.110687        0.639356
LBFGS:   32 11:58:35     -152.132401        0.166994
