       Step     Time          Energy          fmax
LBFGS:    0 15:45:00     -132.706650        1.620627
LBFGS:    1 15:45:02     -132.746704        1.129486
LBFGS:    2 15:45:04     -132.801147        0.879525
LBFGS:    3 15:45:06     -132.827271        0.750086
LBFGS:    4 15:45:08     -132.850952        0.588031
LBFGS:    5 15:45:09     -132.872696        0.543926
LBFGS:    6 15:45:11     -132.880829        0.472556
LBFGS:    7 15:45:13     -132.896347        0.454917
LBFGS:    8 15:45:14     -132.915909        0.524016
LBFGS:    9 15:45:16     -132.933655        0.404460
LBFGS:   10 15:45:18     -132.941544        0.299274
LBFGS:   11 15:45:19     -132.949158        0.313800
LBFGS:   12 15:45:21     -132.955673        0.466551
LBFGS:   13 15:45:23     -132.962997        0.471410
LBFGS:   14 15:45:25     -132.981384        0.348924
LBFGS:   15 15:45:26     -132.987595        0.272316
LBFGS:   16 15:45:28     -132.998871        0.579147
LBFGS:   17 15:45:29     -133.010498        0.413002
LBFGS:   18 15:45:30     -133.020569        0.325210
LBFGS:   19 15:46:07     -133.040588        0.430069
LBFGS:   20 15:46:08     -133.078705        0.304258
LBFGS:   21 15:46:10     -133.090881        0.404115
LBFGS:   22 15:46:12     -133.097382        0.569686
LBFGS:   23 15:46:14     -133.103226        0.289091
LBFGS:   24 15:46:15     -133.105988        0.232614
LBFGS:   25 15:46:45     -133.107483        0.164601
