       Step     Time          Energy          fmax
LBFGS:    0 15:44:10     -130.657959        1.321900
LBFGS:    1 15:44:14     -130.685852        0.559998
LBFGS:    2 15:44:17     -130.701111        0.510454
LBFGS:    3 15:44:19     -130.717865        0.479823
LBFGS:    4 15:44:21     -130.730225        0.520713
LBFGS:    5 15:44:23     -130.745499        0.448509
LBFGS:    6 15:44:25     -130.759445        0.451423
LBFGS:    7 15:44:27     -130.770966        0.401133
LBFGS:    8 15:44:30     -130.785873        0.484429
LBFGS:    9 15:44:32     -130.811020        0.680589
LBFGS:   10 15:44:34     -130.860672        0.779023
LBFGS:   11 15:44:36     -130.900543        1.023547
LBFGS:   12 15:44:38     -130.922852        0.936072
LBFGS:   13 15:44:40     -130.958160        0.657359
LBFGS:   14 15:44:42     -130.982086        0.609560
LBFGS:   15 15:44:45     -131.015869        0.625761
LBFGS:   16 15:44:47     -131.038773        0.576920
LBFGS:   17 15:44:49     -131.059799        0.659007
LBFGS:   18 15:44:51     -131.072861        0.488344
LBFGS:   19 15:44:53     -131.082565        0.439085
LBFGS:   20 15:44:55     -131.088608        0.204301
LBFGS:   21 15:44:57     -131.092163        0.165166
