       Step     Time          Energy          fmax
LBFGS:    0 15:42:09     -131.053497        0.522772
LBFGS:    1 15:42:14     -131.059402        0.297545
LBFGS:    2 15:42:17     -131.064606        0.384229
LBFGS:    3 15:42:20     -131.074707        0.621720
LBFGS:    4 15:42:23     -131.087616        0.638383
LBFGS:    5 15:42:25     -131.096649        0.358009
LBFGS:    6 15:42:28     -131.106033        0.344092
LBFGS:    7 15:42:31     -131.117828        0.509941
LBFGS:    8 15:42:33     -131.136765        0.864777
LBFGS:    9 15:42:36     -131.166687        1.006238
LBFGS:   10 15:42:39     -131.190323        0.598156
LBFGS:   11 15:42:42     -131.199310        0.290820
LBFGS:   12 15:42:45     -131.202286        0.218180
LBFGS:   13 15:42:48     -131.204773        0.319966
LBFGS:   14 15:42:50     -131.207611        0.293109
LBFGS:   15 15:42:53     -131.209290        0.142354
