       Step     Time          Energy          fmax
LBFGS:    0 11:58:56     -148.872513        7.240726
LBFGS:    1 11:58:57     -150.051086        4.437829
LBFGS:    2 11:58:58     -151.594788        2.804739
LBFGS:    3 11:58:59     -152.370163        3.495901
LBFGS:    4 11:59:00     -152.713287        1.937800
LBFGS:    5 11:59:01     -152.925354        0.850812
LBFGS:    6 11:59:03     -153.079239        0.877870
LBFGS:    7 11:59:04     -153.179565        1.123666
LBFGS:    8 11:59:05     -153.294846        1.565992
LBFGS:    9 11:59:06     -153.357712        1.444468
LBFGS:   10 11:59:08     -153.410126        0.732785
LBFGS:   11 11:59:09     -153.481583        0.427752
LBFGS:   12 11:59:10     -153.494568        0.400379
LBFGS:   13 11:59:11     -153.507507        0.426178
LBFGS:   14 11:59:12     -153.521347        0.397813
LBFGS:   15 11:59:13     -153.543137        0.479699
LBFGS:   16 11:59:15     -153.557663        0.519869
LBFGS:   17 11:59:16     -153.580078        0.505683
LBFGS:   18 11:59:17     -153.599258        0.413319
LBFGS:   19 11:59:18     -153.590881        0.592047
LBFGS:   20 11:59:20     -153.614838        0.270133
LBFGS:   21 11:59:21     -153.618439        0.185287
