       Step     Time          Energy          fmax
LBFGS:    0 14:46:03     -130.315796        1.653521
LBFGS:    1 14:46:07     -130.384674        1.332003
LBFGS:    2 14:46:09     -130.494659        0.832349
LBFGS:    3 14:46:11     -130.519806        0.824337
LBFGS:    4 14:46:13     -130.546997        0.578399
LBFGS:    5 14:46:15     -130.565948        0.493544
LBFGS:    6 14:46:17     -130.585052        0.607847
LBFGS:    7 14:46:19     -130.604889        0.594731
LBFGS:    8 14:46:21     -130.649521        0.654690
LBFGS:    9 14:46:23     -130.713409        0.822570
LBFGS:   10 14:46:25     -130.784576        0.941685
LBFGS:   11 14:46:27     -130.824905        0.967615
LBFGS:   12 14:46:29     -130.849380        0.563343
LBFGS:   13 14:46:31     -130.870071        0.627948
LBFGS:   14 14:46:33     -130.889801        0.543136
LBFGS:   15 14:46:35     -130.900818        0.374232
LBFGS:   16 14:46:37     -130.904068        0.100558
