       Step     Time          Energy          fmax
LBFGS:    0 12:01:07     -151.506943       10.368087
LBFGS:    1 12:01:09     -152.431915        3.864913
LBFGS:    2 12:01:11     -152.781342        1.778970
LBFGS:    3 12:01:13     -153.099945        1.702741
LBFGS:    4 12:01:15     -153.344986        1.800972
LBFGS:    5 12:01:17     -153.430374        1.119441
LBFGS:    6 12:01:19     -153.467834        0.508944
LBFGS:    7 12:01:21     -153.487289        0.672850
LBFGS:    8 12:01:23     -153.508087        0.928394
LBFGS:    9 12:01:25     -153.598648        1.482051
LBFGS:   10 12:01:26     -153.585022        1.396056
LBFGS:   11 12:01:28     -153.670166        0.934149
LBFGS:   12 12:01:30     -153.693909        0.889124
LBFGS:   13 12:01:32     -153.775589        0.933703
LBFGS:   14 12:01:34     -153.827057        1.863807
LBFGS:   15 12:01:35     -153.896042        2.090454
LBFGS:   16 12:01:38     -153.979645        1.860114
LBFGS:   17 12:01:40     -154.067459        1.674897
LBFGS:   18 12:01:41     -154.127090        1.214450
LBFGS:   19 12:01:43     -154.186859        0.908836
LBFGS:   20 12:01:45     -154.216721        0.810976
LBFGS:   21 12:01:46     -154.261734        1.057807
LBFGS:   22 12:01:48     -154.287842        0.753302
LBFGS:   23 12:01:49     -154.303391        0.407805
LBFGS:   24 12:01:50     -154.309708        0.308029
LBFGS:   25 12:01:51     -154.314331        0.346512
LBFGS:   26 12:01:52     -154.326126        0.412901
LBFGS:   27 12:01:53     -154.353668        0.544457
LBFGS:   28 12:01:55     -154.365891        0.407277
LBFGS:   29 12:01:56     -154.380142        0.338757
LBFGS:   30 12:01:57     -154.386932        0.308255
LBFGS:   31 12:01:58     -154.395447        0.374049
LBFGS:   32 12:02:00     -154.404266        0.320478
LBFGS:   33 12:02:01     -154.412903        0.433776
LBFGS:   34 12:02:02     -154.418335        0.346564
LBFGS:   35 12:02:03     -154.421463        0.167341
